year,n_obs,actual_chg_mean,pred_chg_mean,bias_chg,mae_chg,rmse_chg,actual_level_mean,pred_level_mean,bias_level,mae_level,rmse_level,mape_level_pct
2016,43,0.9281159227498681,0.9046449078499077,0.0234710148999603,2.1015075658068945,2.4931180574816816,470.6206976744186,470.2352385625423,0.38545911187628956,9.941571127007357,11.894674418701856,2.0963014971837937
2017,52,0.03212006862552194,-0.04059970366771759,0.07271977229323948,1.8903923434840417,2.483732547071795,541.5198076923077,541.0561699891813,0.4636377031264658,10.254569583578833,13.411611469708202,1.8876352048992866
2018,43,0.644980728824164,0.5112775706902283,0.1337031581339357,1.3310819354663779,1.7420043991375465,666.1811627906977,665.2991442714435,0.882018519254096,8.782922260421445,11.42802219082228,1.329146073295443
2019,2,-1.0639331586320022,0.3330236597864026,-1.396956818418405,2.368813639305848,2.750048437807431,679.575,688.9983793326705,-9.423379332670606,16.12872390637915,18.679823684810568,2.4023618159197393
2020,52,-0.4938554497833485,-1.053633461267275,0.5597780114839267,2.0588337287372798,2.6393841630213277,462.6475,460.7944083378771,1.853091662122886,9.101006626139455,11.26712604777354,2.045585103276444
2021,44,1.093302603156468,0.8433224119063212,0.24998019125014698,1.6043418291488087,1.9161792016246233,644.2834090909091,642.6200520494809,1.663357041428159,10.072968953809548,12.014693670645547,1.6034237369902316
