date,dom_chg,dom_level,prev_dom_level,fitted_chg,fitted_level,err_chg,err_level
2013-03-16,-5.2730683377100185,970.16,1022.69,-0.981533041359733,1012.7010622963242,-4.291535296350285,-42.541062296324185
2013-03-23,0.14728984251561883,971.59,970.16,0.44897914726741367,974.5256090988061,-0.30168930475179484,-2.935609098806026
2013-03-30,-3.4555155635909607,938.59,971.59,-2.3258589478976512,949.2529580411361,-1.1296566156933094,-10.662958041136108
2013-04-06,0.13947374884732966,939.9,938.59,-0.24540312906382322,936.2894946814597,0.3848768779111529,3.6105053185402767
2013-04-13,3.5103793547635043,973.48,939.9,3.108373133103562,969.5744054597328,0.4020062216599425,3.9055945402672023
2013-04-20,-3.173676911833656,943.07,973.48,-0.9941679598758344,963.8499226332401,-2.1795089519578217,-20.779922633240062
2013-04-27,-4.7946468307762835,898.92,943.07,-2.178735951787688,922.7452105962692,-2.6159108789885956,-23.825210596269244
2013-05-04,-1.1141802621867036,888.96,898.92,-0.5758463442246458,893.7584775246928,-0.5383339179620579,-4.798477524692771
2013-05-11,3.8551600550774445,923.9,888.96,3.9451119395793413,924.7314393525332,-0.08995188450189673,-0.8314393525332662
2013-05-18,0.9383266350734942,932.61,923.9,-0.6223249238129911,918.1681937571432,1.5606515588864853,14.441806242856842
2013-05-25,0.6902916793151803,939.07,932.61,0.8301555706097468,940.3843387723978,-0.13986389129456644,-1.3143387723977185
2013-06-01,-4.068578746935536,901.63,939.07,-3.35749444431789,908.0641985741287,-0.7110843026176461,-6.434198574128686
2013-06-08,3.8489718188833955,937.01,901.63,3.946935105313095,937.9283755521657,-0.09796328642969954,-0.9183755521656849
2013-06-15,1.0900765482636743,947.28,937.01,0.5488671451498754,942.1670798486043,0.5412094031137988,5.112920151395656
2013-06-22,1.5752315663116079,962.32,947.28,1.4873631703940524,961.4747962402803,0.08786839591755546,0.8452037597197659
2013-06-29,-3.0406072704040277,933.5,962.32,-2.1484863981343656,941.8652067395615,-0.8921208722696621,-8.365206739561472
2013-07-06,0.21722506308003986,935.53,933.5,1.6348976478521542,948.8872093702341,-1.4176725847721143,-13.357209370234159
2013-07-13,4.478492901425035,978.38,935.53,4.599527876423563,979.5648989147919,-0.121034974998528,-1.1848989147919156
2013-07-20,1.1048937638705958,989.25,978.38,0.4708679089965136,982.9977406455395,0.6340258548740823,6.252259354460534
2013-07-27,-1.4499352910026353,975.01,989.25,-2.4379882056679865,965.4238215219648,0.9880529146653512,9.586178478035208
2013-08-03,-4.111006724308641,935.74,975.01,-3.323529103771313,943.1378329964839,-0.7874776205373282,-7.397832996483885
2013-08-10,3.0127008768678465,964.36,935.74,3.698525366780135,970.9965485758538,-0.6858244899122887,-6.636548575853794
2013-08-17,0.17405723416317187,966.04,964.36,0.1360764557213877,965.673160156665,0.03798077844178416,0.36683984333501485
2013-08-24,0.8052046453177475,973.85,966.04,0.2875572490997892,968.8219159327153,0.5176473962179583,5.028084067284681
2013-08-31,-5.107443668876233,925.36,973.85,-3.858037194031148,936.9940346058424,-1.2494064748450846,-11.63403460584243
2013-09-07,4.81539159123221,971.01,925.36,3.8992765632793343,962.155054142361,0.9161150279528756,8.854945857638995
2013-09-14,1.9065100003176738,989.7,971.01,0.40170929158700935,974.9184825049882,1.5048007087306645,14.781517495011826
2013-09-21,-2.768080523844141,962.68,989.7,-1.497706071221863,974.9876518909585,-1.2703744526222778,-12.307651890958596
2013-09-28,-4.081420379978251,924.18,962.68,-4.227102142478918,922.8346185129963,0.14568176250066678,1.3453814870036922
2013-10-05,-3.12455016793578,895.75,924.18,-1.2386633640223308,912.8031269627119,-1.8858868039134493,-17.053126962711872
2013-10-12,5.629222182871807,947.62,895.75,4.527296062405865,937.235248919316,1.1019261204659418,10.384751080684055
2013-10-19,1.9262014693611107,966.05,947.62,0.23722266130839226,949.8706378391322,1.6889788080527184,16.179362160867754
2013-10-26,-1.9821467078222632,947.09,966.05,-2.457546712650472,942.5982195163007,0.475400004828209,4.491780483699358
2013-11-02,-7.606648946150152,877.72,947.09,-5.118826546483436,899.830003212993,-2.487822399666716,-22.11000321299298
2013-11-09,5.89638640059178,931.03,877.72,5.7220809524582625,929.4085775106334,0.17430544813351734,1.6214224893665232
2013-11-16,0.36773221676202894,934.46,931.03,0.6060720078999458,936.6898462621599,-0.2383397911379168,-2.2298462621598674
2013-11-23,0.364252430962253,937.87,934.46,0.5174154443685478,939.3075705860165,-0.1531630134062948,-1.4375705860164771
2013-11-30,-3.4207868515959916,906.33,937.87,-3.348625242915703,906.9842583412332,-0.07216160868028876,-0.6542583412331169
2013-12-07,4.301877878909011,946.17,906.33,3.830445235304833,941.7199435073187,0.4714326436041776,4.450056492681256
2013-12-14,2.8424205500960475,973.45,946.17,2.709730336878621,972.1591837022755,0.13269021321742658,1.2908162977245183
2013-12-21,-1.255992735314937,961.3,973.45,-1.3516906063811565,960.3804964082949,0.09569787106621952,0.9195035917050518
2013-12-28,-3.7898379666076565,925.55,961.3,-2.339302518848503,939.0732736626056,-1.4505354477591537,-13.523273662605675
2014-01-04,-2.5729290428316176,902.04,925.55,-2.683742343449831,901.040973332546,0.11081330061821326,0.999026667454018
2014-01-11,3.800307231606048,936.98,902.04,3.970117766680911,938.5724424363968,-0.16981053507486266,-1.5924424363968228
2014-01-18,-0.4149561053461426,933.1,936.98,-1.087098549474526,926.8492692936165,0.6721424441283834,6.250730706383479
2014-01-25,-0.9356680070482959,924.41,933.1,-1.5402394272188933,918.8381412388711,0.6045714201705974,5.571858761128851
2014-02-01,-4.973391373892433,879.56,924.41,-5.478095143132231,875.1320110402228,0.5047037692397982,4.427988959777167
2014-02-08,5.2995537504775925,927.43,879.56,5.114783878432014,925.7179709197297,0.18476987204557815,1.712029080270213
2014-02-15,1.1151375971754973,937.83,927.43,0.9150531359990123,935.9554238908886,0.20008446117648504,1.8745761091114446
2014-02-22,0.09911595778895332,938.76,937.83,-0.005449719102663841,937.7788922919655,0.10456567689161717,0.9811077080345285
2014-03-01,-3.399852949428528,907.38,938.76,-4.265866559211884,899.5558935202995,0.866013609783356,7.824106479700504
2014-03-08,2.6267069651495056,931.53,907.38,0.9559126569223422,916.0953494656663,1.6707943082271635,15.434650534333628
2014-03-15,0.3653960464438555,934.94,931.53,1.4651395562343295,945.2786872920718,-1.099743509790474,-10.338687292071768
2014-03-22,-1.251731667079703,923.31,934.94,-0.5112921835520525,930.171924644633,-0.7404394835276504,-6.8619246446330635
2014-03-29,-2.8597074469725037,897.28,923.31,-2.0703180364251654,904.3910633672881,-0.7893894105473382,-7.111063367288125
2014-04-05,-1.531822509213221,883.64,897.28,-1.697278410162781,882.1791743212518,0.16545590094955998,1.460825678748165
2014-04-12,2.7425889519823166,908.21,883.64,3.66895996617064,916.6624844241253,-0.9263710141883235,-8.45248442412526
2014-04-19,-0.06057702553805555,907.66,908.21,0.5195136308160013,912.9405520381847,-0.5800906563540569,-5.280552038184737
2014-04-26,-1.5992167223404685,893.26,907.66,0.4603819592007941,911.8483366663822,-2.059598681541263,-18.588336666382247
2014-05-03,-1.470581568756213,880.22,893.26,-2.7661121422622115,868.8900308609765,1.2955305735059985,11.329969139023547
2014-05-10,1.8683296798318594,896.82,880.22,2.664523972768433,903.9889310966888,-0.7961942929365735,-7.168931096688766
2014-05-17,-0.49519162675233375,892.39,896.82,0.02406603234980914,897.0358549641406,-0.5192576591021429,-4.6458549641406535
2014-05-24,-0.36035670489207305,889.18,892.39,-0.3600460648409852,889.1827621534964,-0.00031064005108782933,-0.002762153496405517
2014-05-31,-3.21587287532914,861.04,889.18,-3.388667925763147,859.553450209853,0.172795050434007,1.4865497901469098
2014-06-07,2.301881640268455,881.09,861.04,0.3504635427376004,864.0629253198912,1.9514180975308546,17.027074680108853
2014-06-14,-0.9063867824346872,873.14,881.09,0.03665043592558868,881.4129825095301,-0.9430372183602759,-8.272982509530152
2014-06-21,-0.7080001070660202,866.98,873.14,0.8260847326580291,880.3827506754808,-1.5340848397240494,-13.402750675480775
2014-06-28,0.03574991244752468,867.29,866.98,-0.23486089348760358,864.9461922700119,0.27061080593512826,2.3438077299880433
2014-07-05,-0.6547463410678134,861.63,867.29,-0.3165542022011632,864.5488978856641,-0.33819213886665017,-2.918897885664137
2014-07-12,2.4012161597575243,882.57,861.63,1.220552577407397,872.2110896948398,1.1806635823501272,10.358910305160293
2014-07-19,-2.4836520879114588,860.92,882.57,-1.4181606529960888,870.1420718079232,-1.06549143491537,-9.222071807923271
2014-07-26,-0.6490842997677326,855.35,860.92,-0.5098062071895537,856.5421451706808,-0.1392780925781789,-1.1921451706807602
2014-08-02,-3.398419921923157,826.77,855.35,-1.9286825577185716,839.0110831406329,-1.4697373642045855,-12.241083140632895
2014-08-09,3.810267222413888,858.88,826.77,3.838424400530002,859.1218704217489,-0.028157178116114068,-0.2418704217488994
2014-08-16,-0.8042688073892634,852.0,858.88,-1.2009419913744113,848.6270387116979,0.39667318398514784,3.372961288302122
2014-08-23,-1.416082575158839,840.02,852.0,-1.9735723826985294,835.350003590788,0.5574898075396904,4.66999640921199
2014-08-30,-3.42948873105966,811.7,840.02,-3.5222030577560064,810.9477865688979,0.09271432669634638,0.7522134311021773
2014-09-06,1.547651393617766,824.36,811.7,2.5703506013644803,832.833980998607,-1.0226992077467143,-8.473980998606976
2014-09-13,1.544371822003754,837.19,824.36,1.2661534219295145,834.8640205282172,0.27821840007423937,2.32597947178283
2014-09-20,-1.8943454451453512,821.48,837.19,-2.257634314377497,818.501068935818,0.36328886923214565,2.9789310641820066
2014-09-27,-1.5271592282656954,809.03,821.48,-1.902486601576857,805.9991802577103,0.3753273733111615,3.030819742289623
2014-10-04,-2.058040394533389,792.55,809.03,-1.7372539105727567,795.0964754695049,-0.3207864839606325,-2.5464754695049123
2014-10-11,3.449986275768069,820.37,792.55,2.7001162918467476,814.2412989758965,0.7498699839213212,6.1287010241035205
2014-10-18,-2.7684455243407236,797.97,820.37,-4.036020529540744,787.9189684910531,1.2675750052000208,10.051031508946949
2014-10-25,-3.7916752721523395,768.28,797.97,-3.527499388365326,770.3122937129684,-0.2641758837870136,-2.0322937129684533
2014-11-01,-5.102752749095174,730.06,768.28,-3.6886943630339353,740.4568098928019,-1.4140583860612388,-10.396809892801912
2014-11-08,4.563738242814619,764.15,730.06,3.987061925347864,759.7560096479968,0.5766763174667551,4.393990352003129
2014-11-15,-0.6248625553602061,759.39,764.15,0.40416088710592885,767.244644878435,-1.0290234424661349,-7.8546448784350105
2014-11-22,-2.2236749222336094,742.69,759.39,0.011157034492073115,759.4747301308264,-2.2348319567256825,-16.784730130826347
2014-11-29,-3.8094094394525158,714.93,742.69,-1.7885599371229606,729.5246304249644,-2.020849502329555,-14.594630424964407
2014-12-06,-2.4940219928367924,697.32,714.93,0.06069084744619768,715.3640287701941,-2.55471284028299,-18.044028770194018
2014-12-13,-2.91301096541563,677.3,697.32,-0.8636392904132292,691.3236013984668,-2.049371675002401,-14.023601398466894
