p,q,aic,bic,stable,intl_block_p,lb_pvalue,lb_lag,n_obs,train_lb_pass,train_intl_pass
31,19,680.9897387957963,873.130667252517,True,4.7736029291917943e-35,,31,156,False,True
22,28,681.050044534152,873.1909729908728,True,7.122721120380367e-37,0.007755419044991614,27,156,False,True
42,6,687.2017336889048,873.2429501311266,False,3.187276068438903e-30,,31,156,False,True
46,3,684.2788645193335,873.3699369688048,True,8.159314316302435e-31,,31,156,False,True
21,29,681.3233544908915,873.4642829476122,True,4.2313901558789846e-37,0.011340428597192075,26,156,False,True
18,0,778.9634261089925,873.5089623337282,True,1.3255309356030372e-18,4.6174150908985404e-05,23,156,False,True
46,9,666.1335454486675,873.523753941636,True,2.174485919296988e-34,,31,156,False,True
45,1,693.6021360821472,873.5436405098699,True,2.716490393157889e-32,,31,156,False,True
12,0,797.3384139308496,873.584814112088,True,3.1590242675045097e-15,6.423246696724233e-08,17,156,False,True
8,30,718.0538062455237,873.5964626152501,True,2.7884695412503776e-38,7.261275233950064e-06,13,156,False,True
51,6,660.1271398197347,873.6170603272024,False,1.0416561403388329e-30,,31,156,False,True
35,16,678.497864629617,873.6886490935874,True,2.5009852459359326e-31,,31,156,False,True
39,2,709.0387139602436,873.7309383517186,True,2.594584496295602e-29,,31,156,False,True
40,2,706.017198023075,873.7592784217995,True,1.695758985538016e-29,,31,156,False,True
38,10,687.7204240333042,873.761640475526,True,3.181591622005326e-29,,31,156,False,True
39,3,706.0644247140967,873.8065051128212,True,1.4149114083121275e-28,,31,156,False,True
10,35,696.9908089693732,873.8824573898464,True,1.7888429708402088e-42,0.012998977382810013,15,156,False,True
39,9,687.9434692279995,873.9846856702212,True,3.4675545537266584e-29,,31,156,False,True
23,27,681.87728381309,874.0182122698109,True,7.65100478323129e-36,0.0032471321045276546,28,156,False,True
3,20,764.258983384968,874.0537996459514,True,7.402874006978269e-38,0.012817955738261633,8,156,False,True
1,1,828.3466930590369,874.0945331677799,True,1.4856353257677752e-20,7.70993059304064e-18,8,156,False,True
47,8,666.7309702131661,874.1211787061345,False,5.0298025010766075e-29,,31,156,False,True
12,39,679.0109873534817,874.201771817452,True,1.1601354670610063e-46,0.1908040267749391,17,156,True,True
13,38,679.10139139507,874.2921758590403,True,1.257749999542912e-45,0.25628869025058276,18,156,True,True
40,3,703.5259998451374,874.3179362511115,True,1.7882546118498052e-29,,31,156,False,True
38,1,715.7899421498806,874.3824545268566,True,4.613444759443156e-30,,31,156,False,True
42,10,676.2055252984258,874.4461657696456,False,7.811456335972715e-35,,31,156,False,True
2,4,816.5221643800326,874.4694285177737,True,1.9818128226573598e-29,3.101899481845022e-17,8,156,False,True
15,35,682.3298284929416,874.4707569496625,True,9.032449285341465e-42,0.023753986048282133,20,156,False,True
18,33,679.3052647565296,874.4960492205,True,1.492984548842301e-39,0.005165143665787598,23,156,False,True
49,3,676.2677820685848,874.5084225398048,False,4.761889175689062e-32,,31,156,False,True
5,20,758.6297097081867,874.5242379836691,True,7.233274028728336e-35,3.4758714434830177e-07,10,156,False,True
49,6,667.1619836009365,874.552192093905,False,2.4873791568141236e-32,,31,156,False,True
38,12,682.4592826916478,874.6002111483685,True,1.5612252412393048e-28,,31,156,False,True
34,17,679.4749342633074,874.6657187272779,True,5.220407405841671e-31,,31,156,False,True
9,36,697.8668652299116,874.7585136503847,True,9.049694448285505e-42,0.004594801526974455,14,156,False,True
36,14,682.6661773115035,874.8071057682243,True,1.7791316129788748e-28,,31,156,False,True
47,6,673.5280229766854,874.8185194551548,False,3.6963506972551937e-31,,31,156,False,True
49,4,673.6020584307033,874.8925549091728,False,8.86394394480383e-34,,31,156,False,True
37,13,682.7936171691454,874.9345456258661,True,5.529175138283537e-28,,31,156,False,True
45,7,676.7346338983316,874.9752743695515,True,3.2616650349824236e-30,,31,156,False,True
51,3,670.6467863397463,874.9871388254653,False,1.660336137650086e-32,,31,156,False,True
43,2,698.2092980834483,875.1009465039215,False,8.28866164406253e-31,,31,156,False,True
30,20,683.0219964880616,875.1629249447824,True,1.8442979204406883e-35,0.0003054985827707645,31,156,False,True
46,4,683.030039018194,875.1709674749147,True,9.473115118718295e-32,,31,156,False,True
19,31,683.0579589536806,875.1988874104013,True,1.4076849978231924e-38,0.007093901882339593,24,156,False,True
33,18,680.0083184930836,875.199102957054,True,5.750415188571214e-31,,31,156,False,True
40,9,686.1260440504107,875.217116499882,True,3.1493698994086057e-30,,31,156,False,True
26,23,686.137323101352,875.2283955508233,True,4.775553991849218e-35,0.0031439057564650813,31,156,False,True
7,19,756.3571083447267,875.3014926274586,True,3.7863699577689923e-32,2.9416260255760345e-08,12,156,False,True
20,30,683.1888402965026,875.3297687532233,True,6.157193260131408e-40,0.004425266433831623,25,156,False,True
43,3,695.4686873907822,875.4101918185049,False,1.5421777294954896e-30,,31,156,False,True
24,27,680.2831777960457,875.4739622600162,True,7.503046375022443e-36,0.00283365729819827,29,156,False,True
1,3,823.6739576713595,875.5215097946017,True,1.6421914337173302e-26,5.4308324079913175e-22,8,156,False,True
6,20,756.6944177966284,875.6388020793604,True,1.695543097132805e-32,2.1505918492630543e-06,11,156,False,True
35,15,683.6335879321334,875.7745163888542,True,3.9015191146493055e-31,,31,156,False,True
13,37,683.6628859484146,875.8038144051354,True,1.2128812169151835e-46,0.20439400125970622,18,156,True,True
39,4,705.0138287138609,875.805765119835,True,1.7258874485341936e-28,,31,156,False,True
40,4,701.9770204037117,875.8188128169353,True,5.099644460868044e-30,,31,156,False,True
27,22,686.7489724929471,875.8400449424184,True,1.222723080832631e-34,0.0013522270234754084,31,156,False,True
45,5,683.7965728759565,875.9375013326774,True,4.057487219105885e-31,,31,156,False,True
38,5,705.1762218514948,875.9681582574689,True,5.963306696367831e-28,,31,156,False,True
19,0,778.4139952936549,876.0093875256401,True,4.5519479319306235e-17,6.693027909122129e-06,24,156,False,True
28,21,686.9782776701518,876.0693501196231,True,5.625659008991014e-35,0.0006149987999562594,31,156,False,True
11,35,696.1552362384606,876.0967406661832,True,2.2457479572045223e-41,0.011704549556144986,16,156,False,True
51,8,656.5087806597935,876.0984131817602,False,2.557332135670987e-28,,31,156,False,True
51,4,668.831500840651,876.2217093336194,False,1.7926988021168164e-33,,31,156,False,True
49,2,681.1407777375687,876.3315622015391,True,3.2004838322828937e-32,,31,156,False,True
49,8,662.8926467900365,876.382567297504,False,6.876998209781832e-30,,31,156,False,True
46,1,693.4711566902023,876.4625171251746,True,1.355158050949702e-32,,31,156,False,True
38,7,699.6122213079698,876.5038697284429,True,1.4368049444504562e-28,,31,156,False,True
39,6,699.6185469780618,876.510195398535,True,3.470633663399736e-29,,31,156,False,True
9,38,693.5507723962243,876.5421328311966,True,2.2155530446937768e-40,0.050712134862422695,14,156,True,True
47,2,687.4739520901699,876.5650245396412,True,2.0905268449505588e-30,,31,156,False,True
41,8,687.4753421140699,876.5664145635412,True,1.2969548254286712e-26,,31,156,False,True
23,28,681.4080703830798,876.5988548470502,True,9.252297650172147e-36,0.0038667919121788932,28,156,False,True
46,7,675.4231415492827,876.7136380277522,False,1.5234044165287962e-30,,31,156,False,True
8,32,715.0981176908597,876.7404860750851,True,4.004135511193496e-42,3.5735135485463555e-06,13,156,False,True
9,37,696.8002309558349,876.7417353835576,True,8.706366131766611e-42,0.011864463127211655,14,156,False,True
42,5,693.7801888189999,876.7715492539721,False,3.1308092242087195e-29,,31,156,False,True
45,10,669.4335050266933,876.8237135196619,False,6.028528888392587e-35,,31,156,False,True
42,1,706.0656211806115,876.8575575865856,False,1.3552717715778913e-30,,31,156,False,True
19,32,681.7372253943354,876.9280098583058,True,1.1745500394838967e-37,0.009564838272659424,24,156,False,True
43,6,687.9529898092994,877.0440622587707,False,2.6392145934903595e-30,,31,156,False,True
25,27,678.8277206409653,877.0683611121851,False,5.189598279035965e-39,0.008825716766534437,30,156,False,True
36,16,678.9882919668453,877.2289324380652,True,3.080357389577361e-29,,31,156,False,True
26,26,679.0318846168641,877.272525088084,False,3.893804884179274e-38,0.007798244832202427,31,156,False,True
43,4,694.3125758361547,877.303936271127,False,5.7427613174052594e-30,,31,156,False,True
14,36,685.1825684122164,877.3234968689371,True,1.0031778369893273e-40,0.11548448144628916,19,156,True,True
38,11,688.2424214954547,877.333493944926,True,9.733970840278348e-29,,31,156,False,True
4,21,761.4566809626488,877.3512092381311,True,5.615114960838911e-33,4.5090845590461296e-06,9,156,False,True
27,25,679.1475067397064,877.3881472109263,False,5.628532063564436e-38,0.0038931946274928797,31,156,False,True
32,19,682.2511337216713,877.4419181856417,True,2.287839021406642e-31,,31,156,False,True
47,9,667.0884741387187,877.5285386389367,False,3.651398371050654e-35,,31,156,False,True
49,1,685.4030089351756,877.5439373918964,False,2.1199791310789656e-34,,31,156,False,True
16,36,679.4333149603083,877.6739554315282,True,4.228821957998678e-40,0.0073275266501453525,21,156,False,True
17,35,679.4360962133295,877.6767366845495,True,5.941051497188404e-39,0.007964110156699492,22,156,False,True
29,21,685.537960637048,877.6788890937687,True,1.533801450797476e-37,0.0003182238555204776,31,156,False,True
43,10,676.4425830398543,877.7330795183237,False,1.0872531810914e-35,,31,156,False,True
27,24,682.5908903977402,877.7816748617106,True,2.7451055458723856e-35,0.0003837197331461416,31,156,False,True
44,11,670.4298150073098,877.8200235002782,True,1.1128735482306236e-37,,31,156,False,True
47,3,685.7045488210815,877.8454772778023,True,2.630548108585229e-30,,31,156,False,True
24,28,679.711692598006,877.9523330692259,False,1.2857876833580394e-35,0.004108049362073923,29,156,False,True
18,34,679.7764639263467,878.0171043975665,True,9.712089259147139e-41,0.006391225165081466,23,156,False,True
31,20,682.8463444515439,878.0371289155144,True,1.9868994249988393e-34,,31,156,False,True
40,6,698.2101382676167,878.1516426953394,True,8.580441212098227e-30,,31,156,False,True
51,7,661.6518877354313,878.1916642501484,False,1.9555229017503885e-30,,31,156,False,True
22,29,683.0489818923004,878.2397663562708,True,1.570869965444926e-36,0.0076745475948120125,27,156,False,True
52,6,661.7473387391307,878.2871152538478,False,2.082400159779109e-30,,31,156,False,True
42,7,689.1993461848383,878.2904186343096,False,1.5105506978952126e-29,,31,156,False,True
10,36,698.3632054292262,878.3047098569489,True,3.885725623845039e-42,0.011739728530640717,15,156,False,True
8,31,719.8009802686406,878.3934926456166,True,3.3094915197031473e-38,1.180942432116289e-05,13,156,False,True
46,10,668.0388511872386,878.4789156874567,False,9.894664731598988e-35,,31,156,False,True
21,30,683.305895880302,878.4966803442724,True,8.253867642061666e-37,0.011173216490024136,26,156,False,True
50,6,668.0781982005537,878.5182627007719,False,3.0740976359995633e-30,,31,156,False,True
36,15,683.4503845664814,878.6411690304517,True,1.2479371898140108e-28,,31,156,False,True
35,17,680.4113450137484,878.6519854849682,True,2.0239446379831548e-31,,31,156,False,True
39,10,689.668749851317,878.7598223007883,True,9.262044611296985e-29,,31,156,False,True
42,12,674.4327804337057,878.7731329194247,False,8.61544919923705e-33,,31,156,False,True
41,2,707.994193423222,878.786129829196,True,2.631119617263971e-29,,31,156,False,True
40,12,680.5532737075152,878.7939141787351,True,7.928196926879932e-29,,31,156,False,True
20,31,683.6372613903193,878.8280458542897,True,1.0268019751749953e-38,0.009541052038622091,25,156,False,True
3,21,766.0052546783577,878.8499269465906,True,8.297296950086903e-38,0.01082559380623114,8,156,False,True
2,1,830.0920136434738,878.8897097594664,True,1.86240689844694e-20,5.2016791024278247e-17,8,156,False,True
2,5,817.959347817726,878.9564679627167,True,1.4536752703021764e-28,2.981232690624211e-17,8,156,False,True
47,4,683.7936829616458,878.9844674256162,True,1.085221437108955e-31,,31,156,False,True
48,8,668.5445744338203,878.9846389340385,False,1.2366660641474081e-29,,31,156,False,True
41,9,686.8770408603732,879.017969317094,True,1.2948725878387992e-31,,31,156,False,True
39,1,717.4038985433402,879.0462669275657,True,3.105623183631503e-30,,31,156,False,True
13,39,680.8444160579311,879.085056529151,True,7.013229792821254e-45,0.21190834851072046,18,156,True,True
12,40,680.8833955853211,879.124036056541,True,3.1172114992204983e-46,0.18568380901266768,17,156,True,True
46,5,683.9395421626925,879.130326626663,True,3.006355281935863e-31,,31,156,False,True
50,4,674.8724004776443,879.2127529633633,False,1.7072045751793488e-32,,31,156,False,True
34,18,680.9985762123679,879.2392166835878,True,1.6123303863156595e-30,,31,156,False,True
38,13,684.0630592111311,879.2538436751015,True,5.492326046767465e-28,,31,156,False,True
14,38,681.0654990374021,879.306139508622,True,2.366119971626146e-41,0.15465481876316473,19,156,True,True
42,11,678.0191956077351,879.3096920862046,False,7.970762384384593e-34,,31,156,False,True
50,3,678.0203336344188,879.3108301128882,False,3.842752900073191e-31,,31,156,False,True
41,3,705.4714818402367,879.3132742534603,True,4.1452467245168153e-29,,31,156,False,True
5,21,760.4395439193052,879.3839282020372,True,1.9133675770701924e-34,3.1423435086809414e-07,10,156,False,True
33,19,681.1518872116542,879.3925276828741,True,9.146897119723885e-31,,31,156,False,True
40,10,687.2735514660536,879.4144799227745,True,9.843697787814856e-30,,31,156,False,True
15,36,684.2450524785106,879.435836942481,True,1.6655659729741501e-41,0.027762282310376158,20,156,False,True
49,7,669.0000715428737,879.4401360430918,False,9.66744519583311e-32,,31,156,False,True
40,1,714.7585161365266,879.4507405280017,True,1.4876552986440612e-30,,31,156,False,True
19,33,681.2475538629488,879.4881943341688,True,1.305852506934181e-39,0.0039163936201646555,24,156,False,True
52,3,672.138699405946,879.5289078989144,False,4.1269303400536764e-32,,31,156,False,True
49,5,675.2161226996816,879.5564751854006,False,2.642012425217638e-33,,31,156,False,True
39,12,684.3823668461841,879.5731513101546,True,4.0299546148648155e-28,,31,156,False,True
48,6,675.4276572735025,879.7680097592215,False,2.1954669000602303e-32,,31,156,False,True
44,12,669.3708229477141,879.8108874479321,True,1.9831554762305572e-35,,31,156,False,True
47,7,675.481261642551,879.82161412827,False,6.184707326416509e-31,,31,156,False,True
37,14,684.6619205093796,879.85270497335,True,1.7327909396370817e-27,,31,156,False,True
50,8,663.4667548911973,880.0065314059144,False,8.94558690931279e-28,,31,156,False,True
51,2,678.771274824826,880.0617713032955,False,1.103970857984569e-30,,31,156,False,True
30,21,684.8775249739675,880.0683094379378,True,4.3721651384372287e-36,0.00033179836257930047,31,156,False,True
1,4,825.1891111042186,880.0865192347103,True,1.3565277331228076e-26,1.8249137569656868e-22,8,156,False,True
47,1,694.0709352900373,880.112151732259,False,1.4338436184891418e-32,,31,156,False,True
52,8,657.4949101716138,880.1343987008299,False,7.115797955757004e-28,,31,156,False,True
10,38,694.1969903517044,880.2382067939261,True,1.5802419625959922e-41,0.07515526443162852,15,156,True,True
49,9,663.7133319802801,880.2531084949973,False,1.1604135616685716e-35,,31,156,False,True
27,23,688.1371511090482,880.2780795657691,True,7.510371803900165e-35,0.0013252927694150543,31,156,False,True
25,28,678.9962171406651,880.2867136191345,False,6.156358449792275e-39,0.010681667925745212,30,156,False,True
7,20,758.3174155144517,880.3116558044331,True,1.0765751369584886e-31,3.166984042985675e-08,12,156,False,True
6,21,758.4637155238968,880.4579558138782,True,4.4345808851579687e-32,2.5092614673937466e-06,11,156,False,True
51,9,657.8716230718214,880.5111116010376,False,9.14435013569734e-34,,31,156,False,True
10,37,697.6346195365757,880.6259799715478,True,3.196267821404743e-42,0.022554799489294536,15,156,False,True
9,39,694.6341807846877,880.6753972269095,True,4.015921528688862e-40,0.049478458807950584,14,156,False,True
16,38,676.3665544921678,880.7069069778868,True,4.7548391965249044e-42,0.005534211591215786,21,156,False,True
40,5,703.8236796005244,880.7153280209975,True,2.0083490285868753e-29,,31,156,False,True
50,2,682.4801295910436,880.7207700622635,True,1.733213816462798e-30,,31,156,False,True
20,32,682.5051789546499,880.7458194258697,True,1.908604250241306e-37,0.016082351091778167,25,156,False,True
14,37,685.6302032787067,880.8209877426771,True,1.4068257676882405e-41,0.12540122889412256,19,156,True,True
11,36,697.8368511056417,880.8282115406139,True,4.286032719608103e-41,0.010522098490394947,16,156,False,True
39,5,706.9864267142642,880.8282191274878,True,9.37280921354918e-28,,31,156,False,True
28,22,688.6986578434656,880.8395863001865,True,3.592882774137153e-34,0.0005596693558969113,31,156,False,True
41,4,703.9726363188811,880.8642847393542,True,7.773452236203734e-30,,31,156,False,True
20,0,780.3900181997283,881.0352664389629,True,4.62690941424255e-17,4.924111835737991e-06,25,156,False,True
39,7,701.136056312198,881.0775607399207,True,1.532400400474083e-28,,31,156,False,True
43,1,707.36609837604,881.2078907892636,False,4.936545772627907e-31,,31,156,False,True
48,2,689.0783405063851,881.2192689631058,True,1.4326742935258142e-30,,31,156,False,True
52,4,670.7981907358391,881.2382552360571,False,6.696747099681972e-33,,31,156,False,True
51,5,670.8263515193947,881.2664160196127,False,9.605247365088155e-33,,31,156,False,True
43,5,695.3109215731749,881.3521380153967,False,1.8497660157380662e-29,,31,156,False,True
15,38,680.2543985594914,881.5448950379608,True,2.71502667789324e-42,0.05301550785761164,20,156,True,True
23,29,683.4078810112562,881.6485214824761,True,1.8880485107820984e-35,0.0038761066945109854,28,156,False,True
16,37,680.4026975527486,881.693194031218,True,2.3924714636206556e-41,0.006473298364671839,21,156,False,True
21,31,683.5120983125469,881.7527387837667,True,2.8890920114537963e-36,0.020921116650483573,26,156,False,True
8,33,717.0908375307288,881.7830619222038,True,1.2028904831395604e-43,3.2919659313365433e-06,13,156,False,True
4,22,762.8471273438752,881.7915116266072,True,1.312194718875149e-36,5.722913050176755e-06,9,156,False,True
45,11,671.3825025933343,881.8225670935524,False,3.4289366186905295e-34,,31,156,False,True
26,27,680.5530996711169,881.8435961495863,False,9.026722258465157e-39,0.01042376050911135,31,156,False,True
41,12,680.6026153556456,881.8931118341151,True,2.802779882049982e-30,,31,156,False,True
43,7,689.9308748740831,882.071803330804,False,1.1639089824845116e-29,,31,156,False,True
37,16,680.8522186710122,882.1427151494817,True,4.0086614443736635e-28,,31,156,False,True
36,17,680.8664173144497,882.1569137929191,True,2.606656530363976e-29,,31,156,False,True
27,26,680.9219219823186,882.2124184607881,False,1.4359130109670647e-37,0.003822436113972152,31,156,False,True
39,11,690.2353597932433,882.3762882499641,True,3.4669099424443824e-28,,31,156,False,True
32,20,684.1718469637426,882.4124874349625,True,7.569709007676875e-31,,31,156,False,True
28,25,681.1276944176182,882.4181908960876,False,7.114893518293877e-37,0.0017029361550285611,31,156,False,True
43,11,678.1086267385274,882.4489792242464,False,1.740449070340761e-34,,31,156,False,True
48,9,668.9621650741449,882.4520855816124,False,1.8357622083104295e-35,,31,156,False,True
50,1,687.3474271222663,882.5382115862367,False,4.735084578447162e-33,,31,156,False,True
47,10,669.069826777559,882.5597472850266,False,2.2993585583337181e-35,,31,156,False,True
29,22,687.4247948314751,882.6155792954455,True,6.181669078009238e-37,0.00028343343283289673,31,156,False,True
48,3,687.4288499649282,882.6196344288985,True,2.246120411236836e-30,,31,156,False,True
47,5,684.386346001289,882.6269864725089,True,2.460969403578544e-31,,31,156,False,True
17,36,681.3658614274233,882.6563579058927,True,4.3276179947068394e-40,0.0077054797512243365,22,156,False,True
41,10,687.4868652607605,882.6776497247308,True,2.6023987157122337e-31,,31,156,False,True
18,35,681.4201703367044,882.7106668151738,True,7.445384952595282e-41,0.008049185316180254,23,156,False,True
52,7,663.1334331828602,882.7230657048269,False,5.667749936584004e-30,,31,156,False,True
24,29,681.4700970597187,882.7605935381881,False,1.2977620604546517e-35,0.0039272642719208484,29,156,False,True
40,11,687.5703911407983,882.7611756047686,True,3.1459571518106734e-29,,31,156,False,True
43,12,675.4130048382065,882.8032133311749,False,2.5634768542509796e-33,,31,156,False,True
28,24,684.5832575431688,882.8238980143888,True,3.4456853334607667e-34,0.00011477107019250154,31,156,False,True
29,25,678.4946584570062,882.8350109427251,False,1.6161443749174134e-40,0.0022615823406227035,31,156,False,True
53,6,663.3436144470149,882.9332469689816,False,5.915609195897299e-30,,31,156,False,True
3,22,767.0709848132258,882.9655130887081,True,3.5421571496982264e-42,0.01104112163124412,8,156,False,True
19,34,681.7046103570071,882.9951068354766,True,9.183435359760838e-41,0.004829915637619424,24,156,False,True
40,7,700.0202299707203,883.0115904056925,True,4.6256807062194083e-29,,31,156,False,True
31,21,684.7922109608123,883.0328514320322,True,1.3152635826755955e-34,,31,156,False,True
11,38,693.9440877684756,883.0351602179469,True,1.7078824247666236e-40,0.05962706003296506,16,156,True,True
11,37,697.0387839538705,883.0800003960923,True,3.6691049117153515e-41,0.02591611768656697,16,156,False,True
15,37,684.8441837663647,883.0848242375846,True,8.874778021169492e-43,0.026188178564119896,20,156,False,True
41,6,700.1132263230614,883.1045867580337,True,7.785409073201908e-30,,31,156,False,True
20,33,681.8301521827884,883.1206486612579,True,3.3850988336953396e-39,0.006375279563436388,25,156,False,True
51,1,684.9487892932771,883.1894297644969,False,1.2182401790234833e-32,,31,156,False,True
22,30,684.9854320057457,883.2260724769656,True,6.157854023231207e-36,0.007668642697721424,27,156,False,True
35,18,681.9716137134308,883.2621101919002,True,7.3212457942788325e-31,,31,156,False,True
46,11,669.8019083058293,883.2918288132969,True,9.37758606941641e-34,,31,156,False,True
34,19,682.1536585144431,883.4441549929126,True,9.817738692409235e-31,,31,156,False,True
53,8,657.7918181693537,883.4811627058195,False,2.4334837278845383e-27,,31,156,False,True
50,7,669.9923361610386,883.4822566685061,False,7.762880038101507e-30,,31,156,False,True
50,9,663.9104312229872,883.5000637449539,False,5.017037701391407e-34,,31,156,False,True
2,6,819.5237190575951,883.5706952098354,True,3.843901691070875e-29,6.772818284396341e-17,8,156,False,True
21,0,779.9001442025758,883.59524844906,True,1.7820460049148478e-16,5.5799630198012405e-05,26,156,False,True
37,15,685.4502805129964,883.6909209842163,True,8.503490323736964e-28,,31,156,False,True
4,23,761.7019571498724,883.6961974398539,True,1.0615256427558261e-38,7.726303648948998e-07,9,156,False,True
40,13,682.4505643778151,883.7410608562845,True,5.456424705154493e-28,,31,156,False,True
42,13,676.3545225881246,883.744731081093,False,1.4594132406289608e-32,,31,156,False,True
48,1,694.7298163151142,883.8208887645856,True,2.8445788239872285e-32,,31,156,False,True
52,2,679.4961766870467,883.8365291727657,False,3.1306405498498486e-30,,31,156,False,True
50,5,676.4890117017519,883.8792201947203,False,2.995965658565218e-32,,31,156,False,True
12,41,682.6335478287622,883.9240443072316,True,2.215285194875604e-47,0.18006151082360405,17,156,True,True
48,4,685.703431380276,883.9440718514959,True,4.0100866679013874e-32,,31,156,False,True
5,22,761.970343518764,883.9645838087455,True,2.094602548371884e-36,4.866381920433964e-07,10,156,False,True
29,24,682.6934894643141,883.9839859427835,True,7.923303631954776e-38,0.00013387918633216508,31,156,False,True
13,40,682.7055301483205,883.9960266267899,True,2.2134122465645916e-44,0.20805704107319278,18,156,True,True
33,20,682.7465202224948,884.0370167009643,True,2.40145176551994e-30,,31,156,False,True
14,39,682.770683287044,884.0611797655134,True,2.2105495982445047e-40,0.1326481440137749,19,156,True,True
21,32,682.8672976358673,884.1577941143368,True,1.3072746155357613e-35,0.032201543460661834,26,156,False,True
45,12,670.6785404511343,884.1684609586018,False,2.0886308649500637e-32,,31,156,False,True
39,13,685.9927891118243,884.2334295830442,True,1.5458395488714404e-27,,31,156,False,True
38,14,686.0210341549763,884.2616746261963,True,1.871746605102698e-27,,31,156,False,True
1,5,826.3373237326779,884.284587870419,True,2.876129233291621e-25,1.2150851379574762e-22,8,156,False,True
53,3,673.8756400786021,884.3157045788203,False,1.3870305026266474e-31,,31,156,False,True
30,25,676.9745451927794,884.3647536857479,False,1.7076060824366636e-38,0.0004961220258737976,31,156,False,True
10,39,695.3192144832976,884.4102869327689,True,1.1577003617429605e-40,0.0691186558184254,15,156,True,True
41,1,716.748672064826,884.4907524635505,True,2.030056490253053e-30,,31,156,False,True
44,13,671.0175736786016,884.5074941860692,False,2.04424184089847e-35,,31,156,False,True
52,9,659.023498009345,884.7128425458106,False,2.2447788578583594e-33,,31,156,False,True
48,7,677.3941171694626,884.784325662431,False,4.892466155017426e-32,,31,156,False,True
30,22,686.6158932650026,884.8565337362224,True,5.045361770831635e-35,0.00031669012623819823,31,156,False,True
25,29,680.7196832985821,885.0600357843011,False,6.746026659489022e-39,0.009469102500367694,30,156,False,True
6,22,760.0510465003688,885.0951427975998,True,1.4833261299019006e-34,4.212773262728264e-06,11,156,False,True
7,21,760.1416103805637,885.1857066777948,True,2.818535016707334e-31,3.4381505105476534e-08,12,156,False,True
26,28,680.8532662225062,885.1936187082252,False,1.347138750228469e-38,0.011900606251670264,31,156,False,True
3,23,766.285250014085,885.229634296817,True,5.264405173993353e-43,0.005085435149622627,8,156,False,True
49,10,665.6856465610815,885.2752790830482,False,2.136722054584667e-36,,31,156,False,True
28,23,690.0971763998479,885.2879608638182,True,3.3484972422091628e-34,0.0005353998336562967,31,156,False,True
51,10,659.7802289325908,885.4695734690565,False,1.5362874712783957e-33,,31,156,False,True
5,23,760.4711062204594,885.5152025176905,True,6.694662957414166e-38,4.9787081668259395e-08,10,156,False,True
16,39,678.266230185449,885.6564386784175,True,2.966785819971654e-41,0.005223589726881561,21,156,False,True
9,40,696.6330819876068,885.7241544370781,True,9.271641492335657e-41,0.04972810756221348,14,156,False,True
17,38,678.3431500338054,885.7333585267738,True,1.84239403070556e-41,0.004332218100552198,22,156,False,True
53,4,672.2476558793967,885.7375763868642,False,1.429700205364528e-32,,31,156,False,True
41,5,705.8201576877424,885.761662115465,True,2.981669216500501e-29,,31,156,False,True
46,12,669.3043132288161,885.8440897435332,False,4.896526114369718e-32,,31,156,False,True
6,23,757.8660402600312,885.9599925645118,True,1.0393197079453535e-34,8.991407950870378e-07,11,156,False,True
31,25,675.8139690222811,886.2540335224992,False,1.0228470540775592e-37,,31,156,False,True
54,8,657.527891941491,886.2670924852064,False,3.021979104623283e-28,,31,156,False,True
30,24,681.9295939495395,886.2699464352585,True,5.763084553276755e-36,5.3044317231075856e-05,31,156,False,True
52,5,672.795031648495,886.2849521559626,False,3.809077969597337e-32,,31,156,False,True
20,34,681.9961322340037,886.3364847197226,True,3.3652248274731524e-40,0.011518522599214416,25,156,False,True
22,31,685.1664913847203,886.4569878631897,True,1.8537522763451983e-35,0.013794322089707737,27,156,False,True
8,34,718.7850677306291,886.5271481293537,True,5.244766470005902e-44,1.697588635849035e-06,13,156,False,True
15,39,682.2027705861923,886.5431230719113,True,8.208510343209012e-42,0.04994609604475391,20,156,False,True
38,16,682.2043620259506,886.5447145116696,True,4.302263678201538e-28,,31,156,False,True
36,18,682.2175174334387,886.5578699191577,True,1.1399211170300143e-28,,31,156,False,True
23,30,685.3230402060058,886.6135366844752,True,5.922525904198229e-35,0.003769604492346874,28,156,False,True
41,11,688.4428552106306,886.6834956818504,True,2.4806839895156955e-30,,31,156,False,True
17,37,682.3994766126649,886.7398290983839,True,4.974182832827853e-41,0.006316192210816465,22,156,False,True
27,27,682.5177797130176,886.8581321987366,False,8.624326455032686e-38,0.004672819359144053,31,156,False,True
41,13,682.5641640424885,886.9045165282075,True,1.417357275443062e-29,,31,156,False,True
21,33,682.5721575918512,886.9125100775702,True,1.6099601821181897e-36,0.013594419921957654,26,156,False,True
29,23,688.6778013223059,886.9184417935257,True,2.4568527456390707e-37,0.00025470293019387005,31,156,False,True
12,42,682.6173026829449,886.9576551686639,True,3.138223956912727e-47,0.10800580634325778,17,156,True,True
53,7,664.402811012415,887.0422995416311,False,1.3823377041922157e-29,,31,156,False,True
37,17,682.7443108045538,887.0846632902728,True,3.4793901074430865e-28,,31,156,False,True
35,19,682.8489465270025,887.1892990127214,True,4.040500696983555e-31,,31,156,False,True
28,26,682.9060629875863,887.2464154733053,False,2.1920815942122275e-36,0.0016348399470164775,31,156,False,True
47,11,670.7954056228772,887.3351821375943,False,2.775085803624237e-34,,31,156,False,True
