구분,보통휘발유,자동차용경유
2026년06월12일,2009.67,2004.6
2026년06월13일,2009.56,2004.47
2026년06월14일,2009.56,2004.22
2026년06월15일,2009.43,2004.35
2026년06월16일,2009.14,2004.16
2026년06월17일,2009.08,2004.08
