구분,정유사평균,SK에너지,GS칼텍스,HD현대오일뱅크,S-OIL,알뜰주유소,(알뜰-자영),자가상표
2026년06월27일,1996.99,1995.62,1996.06,1997.74,1998.65,1990.24,1964.65,1994.52
2026년06월28일,1987.90,1983.36,1988.20,1990.52,1990.31,1985.48,1951.97,1986.15
