구분,정유사평균,SK에너지,GS칼텍스,HD현대오일뱅크,S-OIL,알뜰주유소,(알뜰-자영),자가상표
2026년06월18일,2010.90,2012.32,2011.97,2009.61,2009.61,1995.67,1979.18,2004.86
2026년06월19일,2010.78,2012.10,2011.56,2009.67,2009.69,1995.39,1978.55,2004.52
