구분,정유사평균,SK에너지,GS칼텍스,HD현대오일뱅크,S-OIL,알뜰주유소,(알뜰-자영),자가상표
2026년07월13일,1864.12,1858.88,1869.69,1863.17,1866.33,1862.32,1825.16,1867.27
