p,q,aic,bic,stable,intl_block_p,lb_pvalue,lb_lag,n_obs,train_lb_pass,train_intl_pass
48,27,-3395.1035701506617,-2930.242173421356,True,3.9399747804904254e-26,4.4514984075057296e-05,53,1095,False,True
47,9,-3300.1122863064074,-2930.222572779863,True,6.210615052720285e-15,5.624193050404582e-07,52,1095,False,True
27,45,-3379.9557714603916,-2930.0899036578376,True,3.0922169985626816e-35,0.0009498427868210391,32,1095,False,True
49,11,-3319.8276086647356,-2929.943856569189,True,4.905806760332889e-18,4.325504790801731e-06,54,1095,False,True
56,19,-3394.727579763251,-2929.866183033945,True,4.777876087292302e-25,6.959260358881361e-07,61,1095,False,True
3,54,-3304.7057418975246,-2929.8175187287297,True,2.4969609328859424e-30,2.3177196998456088e-17,14,1095,False,True
19,54,-3384.566414987835,-2929.70203754303,True,6.684940387908782e-35,0.0828166388685844,24,1095,True,True
27,3,-3169.6236869202803,-2929.6952240922515,True,0.5981946582223105,0.0008077830858747717,32,1095,False,False
32,6,-3209.454018382641,-2929.5374784166074,True,0.0009436114130545501,5.2236756574592014e-09,37,1095,False,True
54,21,-3394.38619249333,-2929.524795764024,True,1.2572673386261535e-25,6.16908028251861e-08,59,1095,False,True
36,41,-3404.2942171932245,-2929.4358011794175,True,4.2306471289247824e-33,8.420141293178e-05,41,1095,False,True
25,47,-3379.1143723727664,-2929.2485045702124,True,3.848178604856857e-36,0.024151376351910992,30,1095,False,True
33,42,-3394.0948507476123,-2929.2334540183065,True,2.486684348314301e-31,7.61560822395403e-05,38,1095,False,True
24,48,-3379.0748523991006,-2929.2089845965465,True,4.203428014107543e-35,0.025495247378984356,29,1095,False,True
32,5,-3204.092377822136,-2929.1743474983527,True,0.0019200861997745902,2.5881178079063897e-08,37,1095,False,True
1,55,-3298.9719562543596,-2929.0822427278154,True,1.7845993110142773e-39,2.28883739420855e-20,14,1095,False,True
50,25,-3393.8736117187627,-2929.012214989457,True,5.206338642166192e-27,5.628535326601726e-06,55,1095,False,True
39,39,-3408.846098553271,-2928.9891728972134,True,2.4887271687884984e-32,0.00012998983024437748,44,1095,False,True
40,38,-3408.837996974191,-2928.981071318133,True,1.452376346777872e-32,0.0001056819004158295,45,1095,False,True
44,36,-3418.790627978903,-2928.936683038344,True,4.675179203115764e-34,0.0018364678396519502,49,1095,False,True
46,34,-3418.737494557462,-2928.883549616903,True,1.4384702990570338e-33,0.0005908184975008453,51,1095,False,True
54,12,-3348.734155233902,-2928.8593452848518,True,6.268814787034582e-26,1.0013430447561687e-08,59,1095,False,True
49,26,-3393.7179060155368,-2928.856509286231,True,1.5623749480404257e-26,1.909101613660646e-05,54,1095,False,True
19,55,-3388.7162312145174,-2928.853344127462,True,1.1210111649007347e-34,0.08627808775216811,24,1095,True,True
34,42,-3398.5309532339897,-2928.6710468624333,True,4.6920833817787506e-33,0.004803656057573019,39,1095,False,True
51,24,-3393.514198020759,-2928.652801291453,True,9.607398037643578e-27,3.499385013577133e-07,56,1095,False,True
38,40,-3408.4887322213117,-2928.631806565254,True,2.1551628916499305e-32,0.00018674961617972844,43,1095,False,True
45,35,-3418.4831825488636,-2928.6292376083047,True,2.539497773316376e-34,0.0008467392820356963,50,1095,False,True
29,45,-3388.479707158548,-2928.616820071493,True,1.74592934106394e-34,8.07164105013245e-06,34,1095,False,True
47,33,-3418.3751307994116,-2928.5211858588527,True,5.398966985679128e-33,0.0004900728557481033,52,1095,False,True
29,3,-3178.4062667272046,-2928.4807846146746,True,0.6081216889588797,5.438933988795338e-07,34,1095,False,False
2,53,-3293.338270091741,-2928.447066207447,True,2.039109275863866e-33,1.458569848201107e-21,14,1095,False,True
17,57,-3388.2744951849227,-2928.4116080978674,True,9.627282317095518e-37,0.11207422732850703,22,1095,True,True
18,56,-3388.2224206431,-2928.359533556045,True,4.708459546192162e-36,0.08859586156979725,23,1095,True,True
30,2,-3178.2808476933915,-2928.3553655808614,True,0.7524423008934846,8.563903654189616e-08,35,1095,False,False
58,20,-3408.1965737435985,-2928.339648087541,True,1.7304166257523622e-25,1.6384330095692276e-07,63,1095,False,True
31,1,-3178.2247455973074,-2928.2992634847774,True,0.945060228490319,2.3844880294843087e-08,36,1095,False,False
32,4,-3198.1881619358264,-2928.268641254294,True,0.004930920101891061,6.01060977634217e-08,37,1095,False,True
30,44,-3388.038317562852,-2928.175430475797,True,2.9198323504975037e-33,1.6895532240320352e-05,35,1095,False,True
6,57,-3332.9587624830647,-2928.079481460766,True,1.0922351725334867e-32,4.1506679235199325e-12,14,1095,False,True
59,18,-3402.891945729706,-2928.033529715899,True,1.2207681088096037e-25,3.196185163179688e-07,64,1095,False,True
20,53,-3382.741861724591,-2927.8774842797866,True,3.922601314865647e-35,0.1715260400085879,25,1095,True,True
4,53,-3302.3468920115374,-2927.4586688427426,True,3.2298736323919195e-29,3.257374275795813e-18,14,1095,False,True
60,17,-3402.285731838734,-2927.427315824927,True,7.033239371134808e-25,4.193452144200136e-07,65,1095,False,True
58,12,-3367.277567538623,-2927.40871902057,True,1.2854765386696143e-26,3.0286636585015687e-07,63,1095,False,True
57,22,-3412.249328752776,-2927.3938934544676,True,2.612263836161159e-26,1.0997922844284799e-06,62,1095,False,True
16,59,-3392.1855818824324,-2927.3241851531266,True,6.622816472168493e-39,0.18797848963529634,21,1095,True,True
47,10,-3302.0824535627044,-2927.1942303939095,True,1.2837733438934849e-15,1.1327447349155599e-06,52,1095,False,True
38,7,-3242.0832242317765,-2927.1771167699885,True,6.677749989443191e-10,2.902671880643618e-07,43,1095,False,True
17,58,-3391.9758025464434,-2927.1144058171376,True,1.234709652164457e-38,0.11048652935393435,22,1095,True,True
34,1,-3192.0067474312627,-2927.085736391981,True,0.9747477592043913,0.01429644476813355,39,1095,False,False
35,6,-3221.9798414066527,-2927.067772513867,True,0.0009452113799164212,1.4403147407719148e-05,40,1095,False,True
28,3,-3171.8216202191834,-2926.894647748904,True,0.5433806179841384,1.0985245266411681e-06,33,1095,False,False
55,20,-3391.673094529293,-2926.811697799987,True,7.646125017374629e-25,5.3340548442697875e-08,60,1095,False,True
21,52,-3381.6199799759415,-2926.755602531137,True,3.2599850764625424e-36,0.20412816156994837,26,1095,True,True
3,55,-3306.567987085142,-2926.6812542740963,True,4.7870752282668704e-30,9.950376010941287e-18,14,1095,False,True
48,31,-3411.4907895281103,-2926.635354229802,True,1.4134375737559863e-32,0.0003127302234241569,53,1095,False,True
32,43,-3391.396871271917,-2926.535474542611,True,9.645920719083967e-33,1.0798357834200156e-05,37,1095,False,True
35,5,-3216.384919845219,-2926.471360594684,True,0.0023918054393992543,5.4942527677022e-05,40,1095,False,True
31,44,-3391.3233656886878,-2926.461968959382,True,1.7058680927289184e-32,3.129798951725115e-05,36,1095,False,True
48,8,-3296.307730683923,-2926.418017157379,True,2.095958180074026e-14,4.5381678417538485e-07,53,1095,False,True
16,60,-3396.1930998232865,-2926.33319345173,True,3.1694496220870377e-40,0.24543979610682412,21,1095,True,True
35,42,-3401.1263734355534,-2926.2679574217464,True,1.1616248775200655e-33,0.0005450011031236817,40,1095,False,True
49,29,-3406.1035269967406,-2926.246601340683,True,1.5040669460711269e-29,0.00014226634416599038,54,1095,False,True
54,22,-3396.0750061387926,-2926.215099767236,True,3.81624620312994e-26,2.0261225579064227e-07,59,1095,False,True
6,58,-3336.0874915651675,-2926.2097009006184,True,5.576387174618496e-35,7.035833097088247e-12,14,1095,False,True
48,30,-3406.06250431835,-2926.2055786622923,True,1.290619101952682e-32,0.0002032060331050068,53,1095,False,True
35,4,-3211.0060853756568,-2926.0910357673724,True,0.005459480223513746,0.000153232313746241,40,1095,False,True
52,24,-3395.9034896398807,-2926.0435832683243,True,3.252684464859392e-26,5.286743699221936e-07,57,1095,False,True
5,52,-3300.811537860832,-2925.923314692037,True,4.717220364609316e-29,1.4484392715607428e-18,14,1095,False,True
37,41,-3405.695219038379,-2925.8382933823214,True,9.821757683861024e-33,8.85601810957827e-05,42,1095,False,True
59,19,-3405.327292746849,-2925.470367090791,True,6.074137764165011e-26,1.6769218847014986e-07,64,1095,False,True
56,20,-3395.317319769627,-2925.4574133980705,True,1.315621292689868e-24,6.246602183633652e-07,61,1095,False,True
53,23,-3395.2572403738295,-2925.397334002273,True,3.8832211789102614e-26,2.9915665227793604e-07,58,1095,False,True
32,1,-3179.9577924270116,-2925.033800672231,True,0.9603492382912927,3.4151188200145715e-07,37,1095,False,False
36,6,-3224.3907271715107,-2924.4801486364745,True,0.0012118309964781826,8.190467439811564e-07,41,1095,False,True
28,45,-3379.3100931092704,-2924.4457156644658,True,6.894411882304152e-36,8.749936445272236e-06,33,1095,False,True
41,40,-3419.2816820500693,-2924.42922746726,True,1.0845062165887247e-33,0.002494570489476192,46,1095,False,True
2,54,-3294.3164501896154,-2924.426736663071,True,5.559570664500693e-34,6.187395832060228e-21,14,1095,False,True
50,28,-3404.2514710405558,-2924.394545384498,True,1.117848518033774e-28,4.9075029167211784e-05,55,1095,False,True
43,38,-3419.2165438799193,-2924.36408929711,True,5.8780634129125665e-34,0.003621030092376102,48,1095,False,True
58,21,-3409.212370533366,-2924.356935235058,True,4.38686225369874e-26,3.618655329174165e-07,63,1095,False,True
44,37,-3419.1420482345393,-2924.28959365173,True,3.922793041325746e-34,0.0033248262376411974,49,1095,False,True
22,51,-3379.1479508109232,-2924.2835733661186,True,9.677585063485725e-37,0.4684827729071688,27,1095,True,True
33,43,-3394.1332270449175,-2924.273320673361,True,3.980309725294694e-31,0.00010423784685716133,38,1095,False,True
23,50,-3378.9843463010475,-2924.119968856243,True,5.1295429981016704e-34,0.05184730410314765,28,1095,True,True
24,49,-3378.837283722689,-2923.9729062778842,True,8.436002761583666e-35,0.021395459476735337,29,1095,False,True
33,6,-3208.816724707329,-2923.9016750990445,True,0.0008707145278589182,7.196708054425371e-09,38,1095,False,True
41,7,-3253.793136820628,-2923.8915004320884,True,5.624709382520163e-10,5.164097203427567e-06,46,1095,False,True
42,39,-3418.7389158885917,-2923.886461305782,True,1.8659785472575117e-33,0.0017729249140734913,47,1095,False,True
36,5,-3218.794185771777,-2923.8821168789914,True,0.002534773595267883,3.94238492801055e-06,41,1095,False,True
20,54,-3383.726965277221,-2923.864078190166,True,1.8377444089802507e-35,0.15448659535205345,25,1095,True,True
34,43,-3398.5638787425933,-2923.705462728786,True,7.094486465544752e-33,0.007320807471055281,39,1095,False,True
33,5,-3203.5713643889467,-2923.654824422913,True,0.00178093316516997,3.107805533743823e-08,38,1095,False,True
48,32,-3413.4562252934393,-2923.6022803528804,True,1.4382350959202792e-31,0.000383414198774579,53,1095,False,True
45,36,-3418.412559843313,-2923.5601052605034,True,1.6348773768812187e-34,0.0014857663931796099,50,1095,False,True
27,46,-3378.3648043112526,-2923.500426866448,True,5.555196411841425e-35,0.0009251508713796384,32,1095,False,True
26,47,-3378.3626033036926,-2923.498225858888,True,3.91931132407065e-36,0.0018022735178752222,31,1095,False,True
36,4,-3213.34063449975,-2923.4270752492152,True,0.005447863862500112,1.1630360513184568e-05,41,1095,False,True
55,21,-3393.285412226278,-2923.4255058547215,True,2.702465660879836e-25,1.2591560892920124e-07,60,1095,False,True
49,27,-3393.1380854169765,-2923.27817904542,True,2.9853490659969397e-26,3.315578423638802e-05,54,1095,False,True
4,54,-3303.14673069494,-2923.2599978838944,True,7.747559779012995e-30,8.28800232249012e-18,14,1095,False,True
48,9,-3298.1161619905843,-2923.2279388217894,True,2.2869335930445873e-14,5.038500027187833e-07,53,1095,False,True
55,12,-3348.097175441505,-2923.223855850204,True,6.64192715130833e-26,2.219962454277185e-08,60,1095,False,True
20,55,-3387.911205982322,-2923.049809253016,True,2.1221786890967898e-35,0.16542184235277127,25,1095,True,True
50,11,-3317.9013913685976,-2923.0191296308003,True,5.669653528890092e-19,1.1446229580282029e-06,55,1095,False,True
56,12,-3352.8698996221674,-2922.998070388616,True,5.751662868554669e-26,3.4698113082416425e-07,61,1095,False,True
1,56,-3297.8815921743835,-2922.9933690055886,True,2.0300900624403988e-39,2.1873026282572292e-20,14,1095,False,True
36,42,-3402.8366363176337,-2922.979710661576,True,8.084399864573562e-33,7.809695080969358e-05,41,1095,False,True
35,1,-3192.740096430921,-2922.8205757493884,True,0.9596124420617834,0.0008507217514382819,40,1095,False,False
33,4,-3197.728449399696,-2922.8104190759127,True,0.00448263456603407,7.465406397416443e-08,38,1095,False,True
50,26,-3392.321507149566,-2922.4616007780096,True,1.502561857940608e-27,4.553963141059533e-06,55,1095,False,True
39,40,-3407.2209036620116,-2922.3654683637033,True,1.4050175266172114e-32,0.00014969386540794868,44,1095,False,True
