p,q,aic,bic,stable,intl_block_p,lb_pvalue,lb_lag,n_obs,train_lb_pass,train_intl_pass
15,36,-4277.7580365348185,-3932.860871219527,True,7.216820916795386e-22,0.3998989200319229,20,1095,True,True
37,12,-4267.5953929377,-3932.6952469069097,True,1.0024560311698696e-10,0.004066312301713449,42,1095,False,True
20,31,-4277.5482558542035,-3932.651090538912,True,8.014933291004245e-21,0.38067600343511954,25,1095,True,True
19,32,-4277.5408041030405,-3932.643638787749,True,7.970002792265038e-21,0.4770766249282289,24,1095,True,True
24,25,-4267.538010101808,-3932.6378640710177,True,6.9453114341757e-18,0.26361807695671385,29,1095,True,True
38,9,-4257.505311556393,-3932.602184810104,True,9.925597709399427e-09,0.0018668802032353914,43,1095,False,True
26,23,-4267.449495166775,-3932.5493491359844,True,1.1905280638275961e-14,0.00037254496919837877,31,1095,False,True
35,15,-4272.217114424436,-3932.3184587513947,True,2.463328302953591e-12,0.0018036731639854602,40,1095,False,True
30,19,-4267.128784549548,-3932.2286385187576,True,5.6494540049238784e-12,0.0005479964183065718,35,1095,False,True
32,18,-4272.062864273688,-3932.1642086006473,True,7.627876973276103e-12,0.010173875934362177,37,1095,False,True
31,6,-4206.929845533762,-3932.011815209979,True,1.0583850842538379e-05,0.0008275027952147098,36,1095,False,True
34,16,-4271.6173792889895,-3931.7187236159484,True,1.6565911460223685e-11,0.0032434071499993847,39,1095,False,True
13,36,-4266.50773568829,-3931.6075896575,True,2.187138551293485e-22,0.03286840001532134,18,1095,False,True
14,37,-4276.427103314393,-3931.5299379991015,True,1.1055609226879881e-21,0.4127179472933164,19,1095,True,True
38,11,-4266.331214533935,-3931.4310685031446,True,8.379309862428674e-10,0.0032058708305359967,43,1095,False,True
10,39,-4266.235594528506,-3931.335448497716,True,1.3707789430144657e-23,0.05590339489205682,15,1095,True,True
33,17,-4271.222826081594,-3931.3241704085526,True,3.3178085702453126e-11,0.004579259682872152,38,1095,False,True
11,38,-4266.204584913996,-3931.3044388832054,True,6.827525821338298e-24,0.054754230795217414,16,1095,True,True
12,37,-4266.0562349428465,-3931.156088912056,True,1.495529491479912e-22,0.06280347688916571,17,1095,True,True
34,4,-4210.773349390009,-3930.856809423975,True,1.971655773755279e-06,0.0024471368621585064,39,1095,False,True
36,13,-4265.045585322545,-3930.1454392917544,True,1.43895427406334e-10,0.0005955461940696325,41,1095,False,True
36,14,-4270.000513245764,-3930.1018575727226,True,8.831918244241051e-13,0.0010618851555187505,41,1095,False,True
6,11,-4105.010375031077,-3930.0625375523064,True,2.1868919757685312e-13,1.1877104681278121e-34,14,1095,False,True
9,39,-4259.906938970626,-3930.0053025820857,True,5.119104617111523e-23,0.003672129086709384,14,1095,False,True
8,37,-4244.53322763135,-3929.627120169562,True,2.7599127973869276e-20,1.1699944249251329e-05,14,1095,False,True
24,29,-4284.440670766914,-3929.546486167121,True,3.316114276188118e-16,0.17233110614834418,29,1095,True,True
36,7,-4234.1889487858825,-3929.2798606085958,True,1.2499552046425446e-06,0.0012294691718304947,41,1095,False,True
37,13,-4269.147542001403,-3929.248886328362,True,3.9344847233240384e-10,0.0027274226875294467,42,1095,False,True
18,34,-4279.141582021883,-3929.2459070643404,True,1.823883646896251e-21,0.535179013783661,23,1095,True,True
23,30,-4284.059569608871,-3929.1653850090784,True,2.9853660670502104e-21,0.28102640127206985,28,1095,True,True
33,5,-4209.042056161253,-3929.125516195219,True,6.172972072728371e-06,0.004069817341312651,38,1095,False,True
25,25,-4269.020746315801,-3929.12209064276,True,9.592445383161656e-18,0.08472333952233069,30,1095,True,True
37,14,-4273.995308554652,-3929.0981432393605,True,1.9243141375136544e-12,0.004346426376814442,42,1095,False,True
32,6,-4209.002563307766,-3929.086023341732,True,1.0744768193730684e-05,0.013767598478223366,37,1095,False,True
33,2,-4193.783369444639,-3928.862358405357,True,6.603352904233024e-07,0.0039895309455152995,38,1095,False,True
7,23,-4168.784868518061,-3928.856405690032,True,3.4385884872331677e-18,1.3823239787224183e-19,14,1095,False,True
25,27,-4278.736092407873,-3928.8404174503307,True,8.052132967539029e-17,0.11342602215423667,30,1095,True,True
29,21,-4268.733206514723,-3928.834550841682,True,5.579837605726646e-14,0.00021460598689246872,34,1095,False,True
22,30,-4278.561734101428,-3928.6660591438854,True,1.3879274764799747e-19,0.2634342337749121,27,1095,True,True
26,26,-4278.530503665439,-3928.6348287078968,True,5.3617504173707345e-17,0.0008981513459617386,31,1095,False,True
29,1,-4168.556947239799,-3928.6284844117704,True,0.0019365337615967217,0.0005455868484055438,34,1095,False,True
34,3,-4203.33711900743,-3928.4190886836473,True,1.9913494802351738e-07,0.0027721625391717956,39,1095,False,True
37,7,-4238.314324912682,-3928.406727093145,True,1.8222118004357988e-06,0.00279699860046767,42,1095,False,True
39,9,-4258.178420883781,-3928.276784495241,True,1.1970739770352292e-08,0.0004019094654824825,44,1095,False,True
28,22,-4268.127393000565,-3928.2287373275235,True,1.0203307952345562e-14,0.0002766419002707421,33,1095,False,True
21,31,-4278.017925209874,-3928.122250252332,True,2.7019374723829298e-20,0.4343493184591267,26,1095,True,True
16,36,-4277.795392370407,-3927.899717412865,True,1.030235195974209e-22,0.3836455014725902,21,1095,True,True
30,21,-4272.760296454558,-3927.863131139266,True,2.4631839850885206e-14,0.0030773938120815234,35,1095,False,True
31,20,-4272.657954489116,-3927.760789173824,True,6.99022037222411e-13,0.0008735626315654019,36,1095,False,True
40,8,-4257.661932812476,-3927.7602964239363,True,3.725603227580493e-09,0.0004874367107040107,45,1095,False,True
24,28,-4277.609192204614,-3927.713517247072,True,9.051746559879757e-17,0.19628695551390243,29,1095,True,True
30,1,-4172.3274244137365,-3927.400451943457,True,0.0017232445532770206,0.01711873693520119,35,1095,False,True
17,35,-4276.974004902222,-3927.07832994468,True,5.0247336075215575e-22,0.42589385952549974,22,1095,True,True
31,19,-4266.847923659295,-3926.9492679862537,True,9.94548511223341e-12,0.00018376653290060957,36,1095,False,True
10,40,-4266.844626052199,-3926.9459703791576,True,2.2963815709695858e-23,0.05426316440936985,15,1095,True,True
39,11,-4266.785126379838,-3926.8864707067974,True,8.039878805278324e-10,0.0007613627520782806,44,1095,False,True
27,23,-4266.67156035593,-3926.7729046828886,True,3.341083076270061e-14,0.00015471113567614513,32,1095,False,True
26,24,-4266.634385385585,-3926.735729712544,True,3.5569325172282427e-16,0.0005513352447189207,31,1095,False,True
38,10,-4256.33405601327,-3926.4324196247303,True,1.8524396553924996e-08,0.0013444811218873336,43,1095,False,True
19,33,-4276.232569787641,-3926.336894830099,True,2.738661205731815e-21,0.5015951214586376,24,1095,True,True
32,20,-4276.2313263066035,-3926.335651349061,True,2.993583306148355e-13,0.04502680404610061,37,1095,False,True
38,12,-4265.997367101571,-3926.0987114285304,True,4.631516598082173e-11,0.0024870169716975023,43,1095,False,True
6,15,-4121.01538197154,-3926.0735059237663,True,1.391956096416567e-14,2.398518524885294e-35,14,1095,False,True
6,14,-4115.857579439292,-3925.914213033769,True,1.050743335400231e-14,2.4768256953362466e-35,14,1095,False,True
15,37,-4275.767358097818,-3925.8716831402758,True,7.091262115294383e-22,0.3985757500651941,20,1095,True,True
20,32,-4275.54882027657,-3925.6531453190278,True,2.074858076653858e-21,0.380137835636343,25,1095,True,True
33,18,-4270.519315089631,-3925.6221497743395,True,5.583476951382695e-12,0.0057486551252895505,38,1095,False,True
41,8,-4260.425936357726,-3925.5257903269353,True,3.93764206656702e-09,0.0038305912979257656,46,1095,False,True
14,38,-4275.346987830111,-3925.451312872569,True,1.4719503684832048e-22,0.44199047421493654,19,1095,True,True
36,15,-4270.266829730877,-3925.3696644155857,True,2.6764992400478978e-12,0.0009147993688941371,41,1095,False,True
35,16,-4270.232999546436,-3925.3358342311444,True,5.632372731584404e-12,0.0017620955913162481,40,1095,False,True
32,19,-4270.068838800289,-3925.1716734849974,True,8.874614640430758e-12,0.01046230551641386,37,1095,False,True
9,40,-4260.0547516963725,-3925.154605665582,True,1.0392819084790266e-22,0.003558485745737144,14,1095,False,True
12,38,-4264.712355198113,-3924.813699525072,True,1.444977525135501e-23,0.06601643259635304,17,1095,True,True
6,9,-4089.731333190156,-3924.7805149958863,True,3.0536337084183884e-13,1.4872381456654628e-33,14,1095,False,True
8,38,-4244.663721787993,-3924.759104683955,True,5.5436704998903766e-21,1.61554574968135e-05,14,1095,False,True
37,15,-4274.630829527578,-3924.7351545700353,True,6.168760501631905e-12,0.004662811997961471,42,1095,False,True
34,17,-4269.63129324345,-3924.7341279281586,True,3.8992486193311547e-11,0.00321125865020942,39,1095,False,True
6,8,-4084.6093531410197,-3924.6570445890006,True,5.542450160823285e-14,3.920031900079897e-33,14,1095,False,True
13,37,-4264.538304162773,-3924.639648489732,True,2.6480973205753235e-22,0.03212821518147526,18,1095,False,True
11,39,-4264.466845378322,-3924.5681897052814,True,1.6578584400575515e-23,0.05084110772350396,16,1095,True,True
34,2,-4194.153581813869,-3924.2340611323366,True,4.5055386310890864e-07,0.0037321066381758583,39,1095,False,True
34,5,-4208.965016911667,-3924.0499673033823,True,5.537038413731362e-06,0.0026419377978872086,39,1095,False,True
25,29,-4283.873576931798,-3923.9808826897547,True,6.628021917688203e-16,0.11059344244307283,30,1095,True,True
35,4,-4208.79857429765,-3923.8835246893655,True,1.980747652048115e-06,0.0009317642326124164,40,1095,False,True
6,12,-4103.704763725,-3923.7584166039783,True,4.6062393560033624e-14,1.2442160153152705e-34,14,1095,False,True
33,6,-4208.1830739005,-3923.2680242922156,True,1.0217282317599754e-05,0.005111877390722513,38,1095,False,True
10,41,-4267.857599687279,-3922.960434371987,True,1.81220863653849e-22,0.04508806521580267,15,1095,False,True
24,30,-4282.844690768572,-3922.9519965265285,True,2.7047591870280655e-23,0.17623995895014746,29,1095,True,True
31,21,-4272.821344809583,-3922.9256698520408,True,6.484667180774085e-14,0.0013866821155821094,36,1095,False,True
26,25,-4267.581696150356,-3922.6845308350644,True,7.373744040334998e-18,0.0006853409652449953,31,1095,False,True
27,26,-4277.390143759129,-3922.4959591593365,True,1.2343216115125258e-16,0.00016204131235945558,32,1095,False,True
38,13,-4267.370146267176,-3922.4729809518844,True,1.971205779067054e-10,0.0018652885143386356,43,1095,False,True
18,35,-4277.288713668084,-3922.394529068291,True,6.722515607758577e-22,0.5158336960600226,23,1095,True,True
25,28,-4277.2845066602285,-3922.3903220604357,True,1.7423649385841896e-16,0.11060369039736972,30,1095,True,True
23,31,-4282.227818598257,-3922.3351243562133,True,3.0289514328043282e-21,0.2751489036758175,28,1095,True,True
19,34,-4277.179329705637,-3922.2851451058445,True,3.0699894642463177e-21,0.5386767419431451,24,1095,True,True
38,14,-4272.171687443802,-3922.2760124862593,True,1.1644948782781673e-12,0.0031419071829473476,43,1095,False,True
39,12,-4266.940092223743,-3922.042926908451,True,2.955415434989543e-11,0.0006996377573852836,44,1095,False,True
39,10,-4256.928815652382,-3922.0286696215912,True,2.1999787698005574e-08,0.00031716455287683393,44,1095,False,True
7,24,-4166.9239666335925,-3921.996994163313,True,7.06491693593629e-18,1.1807678638876974e-19,14,1095,False,True
26,27,-4276.822906027897,-3921.9287214281044,True,7.647763945091882e-17,0.0009199127716363947,31,1095,False,True
29,22,-4266.783055653131,-3921.885890337839,True,9.117510672646071e-15,0.00021945585699486024,34,1095,False,True
22,31,-4276.648989060053,-3921.7548044602604,True,2.4147569774839767e-19,0.2521693553461215,27,1095,True,True
9,41,-4261.541089436658,-3921.6424337636167,True,9.720455174688136e-22,0.0025400685009490144,14,1095,False,True
40,9,-4256.498542699323,-3921.598396668532,True,7.920923559118885e-09,0.00040792241922513124,45,1095,False,True
38,7,-4236.36139821267,-3921.455290750882,True,1.4366753846899041e-06,0.002145122558996521,43,1095,False,True
35,3,-4201.33767850032,-3921.4211385342865,True,2.037408975802122e-07,0.001570537154268768,40,1095,False,True
32,21,-4276.21753034267,-3921.3233457428773,True,3.082583304212256e-14,0.05091484339640712,37,1095,True,True
28,23,-4266.195361280939,-3921.2981959656477,True,2.243959095350363e-14,0.0002748483430779277,33,1095,False,True
21,32,-4276.039748758864,-3921.1455641590715,True,8.162360576418258e-21,0.4265711935115841,26,1095,True,True
17,36,-4275.855248533659,-3920.9610639338657,True,1.15105148991019e-22,0.3905803486102077,22,1095,True,True
30,22,-4270.834825772416,-3920.9391508148733,True,5.605354209525101e-15,0.0031290453910196954,35,1095,False,True
16,37,-4275.796372435838,-3920.902187836045,True,1.5715453166648283e-22,0.38301055814078155,21,1095,True,True
31,1,-4170.8143665396965,-3920.8888844271664,True,0.0018777321091026657,0.004233902355980451,36,1095,False,True
27,24,-4265.756125579197,-3920.8589602639054,True,1.0145887150167621e-15,0.00020192413535917772,32,1095,False,True
11,40,-4265.3174326720755,-3920.420267356784,True,2.9069621625025833e-23,0.04469883898408187,16,1095,False,True
40,11,-4265.0200815548,-3920.122916239508,True,7.002341146443809e-10,0.0007770991673252397,45,1095,False,True
33,20,-4274.718170932091,-3919.8239863322983,True,2.353966948637345e-13,0.03431706108948424,38,1095,False,True
15,38,-4274.69724044421,-3919.8030558444175,True,8.378941634960235e-23,0.4119317227690374,20,1095,True,True
41,9,-4259.518153135874,-3919.619497462833,True,9.107088044089013e-09,0.003621601792741185,46,1095,False,True
20,33,-4274.249233479631,-3919.355048879838,True,1.3208668362762933e-21,0.3953346286928374,25,1095,True,True
6,16,-4119.075479092737,-3919.1350934027128,True,2.679903598258203e-14,2.078511562694658e-35,14,1095,False,True
34,18,-4268.926495380514,-3919.030820422972,True,6.607515921765969e-12,0.0041717298750407195,39,1095,False,True
32,1,-4173.672214060247,-3918.7482223054662,True,0.0027256855849281834,0.07535422306867783,37,1095,True,True
14,39,-4273.52426265185,-3918.6300780520573,True,3.4856450619113757e-22,0.454299794684177,19,1095,True,True
33,19,-4268.523178017389,-3918.6275030598467,True,6.664321004806584e-12,0.005890724734819302,38,1095,False,True
39,13,-4268.441179067511,-3918.545504109969,True,1.2876566174457317e-10,0.0007913317134877417,44,1095,False,True
42,8,-4258.428420135929,-3918.5297644628877,True,3.86737038587286e-09,0.0037543561533514578,47,1095,False,True
41,11,-4268.373625953107,-3918.4779509955647,True,6.129319218886118e-10,0.004856457960565136,46,1095,False,True
36,16,-4268.279471663878,-3918.383796706336,True,6.143234327689054e-12,0.000897722861360339,41,1095,False,True
35,17,-4268.253528753302,-3918.3578537957596,True,1.3580406977978304e-11,0.0017459880134821815,40,1095,False,True
13,38,-4263.22205111493,-3918.324885799638,True,2.9437015764263735e-23,0.032205853612977044,18,1095,False,True
34,6,-4208.134991024175,-3918.2214317736402,True,8.92130398646932e-06,0.0032511076596566176,39,1095,False,True
12,39,-4263.030902923523,-3918.1337376082315,True,3.4915547585580016e-23,0.06053123303040024,17,1095,True,True
38,15,-4272.811117073305,-3917.9169324735117,True,3.829895712385296e-12,0.003483161838834119,43,1095,False,True
6,10,-4087.857295703884,-3917.907967867364,True,9.161332326769586e-13,1.400357314963396e-33,14,1095,False,True
28,26,-4277.779329146989,-3917.8866349049454,True,8.182186660730906e-17,0.0003981470765045774,33,1095,False,True
37,16,-4272.682345905555,-3917.788161305762,True,1.2686072008328131e-11,0.004757855973507393,42,1095,False,True
8,39,-4242.665855959778,-3917.762729213489,True,1.1203865269173826e-20,1.625645475932015e-05,14,1095,False,True
6,13,-4102.680697121336,-3917.7358403580643,True,1.5665804934729515e-13,6.882801910349255e-35,14,1095,False,True
39,14,-4272.478445176706,-3917.5842605769135,True,9.469321636629672e-13,0.0012882824081906165,44,1095,False,True
25,30,-4282.406901759749,-3917.5156978754553,True,1.704623872065915e-21,0.10493628682771253,30,1095,True,True
35,2,-4192.218727665748,-3917.3006973419647,True,4.3546047821191245e-07,0.0020915747274619667,40,1095,False,True
35,5,-4206.989339573636,-3917.0757803231013,True,5.567124529923775e-06,0.0010159591381110075,40,1095,False,True
26,29,-4281.9598731138085,-3917.0686692295144,True,6.484414865983782e-16,0.0015049312767595096,31,1095,False,True
36,4,-4206.897338994666,-3916.983779744131,True,1.9455512843873625e-06,0.0006350502916337984,41,1095,False,True
39,7,-4236.534497859217,-3916.629880755178,True,2.8144471813565425e-06,0.00020234630329539168,44,1095,False,True
27,25,-4266.469547504924,-3916.5738725473816,True,2.0760707598596975e-17,0.00021089108907911897,32,1095,False,True
37,4,-4211.347954606613,-3916.4358857138272,True,2.3598039844383534e-06,0.0018729349086570681,42,1095,False,True
7,25,-4166.292689694261,-3916.367207581731,True,2.672111048119755e-18,1.715018713895209e-19,14,1095,False,True
11,41,-4266.210460510198,-3916.3147855526554,True,2.015642791054244e-22,0.03983938116551648,16,1095,False,True
7,7,-4076.1518277134683,-3916.199519161449,True,2.201018645859917e-11,9.4600743850609e-19,14,1095,False,True
24,31,-4280.98024679802,-3916.0890429137257,True,3.706265160781928e-23,0.17490618140257289,29,1095,True,True
18,36,-4275.950074245923,-3916.0573800038796,True,1.8737826122294095e-22,0.4766178202336768,23,1095,True,True
31,22,-4270.899162381823,-3916.00497778203,True,2.6869191835913865e-14,0.0013480243405454948,36,1095,False,True
10,42,-4265.896995400282,-3916.00132044274,True,3.4297278693902906e-22,0.04592376866588579,15,1095,False,True
27,27,-4275.5919489445305,-3915.699254702487,True,1.8431970190337124e-16,0.00017546092814509846,32,1095,False,True
7,26,-4170.555505939559,-3915.6315141847786,True,1.3623433597196248e-17,4.7819530737735396e-20,14,1095,False,True
26,28,-4275.416397555567,-3915.523703313523,True,1.5584206098019535e-16,0.0009731105481357657,31,1095,False,True
19,35,-4275.341201893046,-3915.4485076510023,True,7.480840088722921e-22,0.5214902612338538,24,1095,True,True
23,32,-4280.276919916402,-3915.385716032108,True,8.113234939252525e-22,0.2683145057150601,28,1095,True,True
40,10,-4255.245101749406,-3915.346446076365,True,1.520349632922272e-08,0.00032588182787275703,45,1095,False,True
28,24,-4265.242050146888,-3915.3463751893455,True,7.423691542274793e-16,0.000341069136880481,33,1095,False,True
20,34,-4275.238584665739,-3915.3458904236954,True,1.1079912122632889e-21,0.4660408050194059,25,1095,True,True
40,12,-4265.193449528824,-3915.297774571282,True,2.518665316042393e-11,0.0006931776868304901,45,1095,False,True
16,38,-4274.901762579561,-3915.009068337518,True,1.1288207787596673e-23,0.3947101540689161,21,1095,True,True
29,23,-4264.872470600564,-3914.976795643022,True,1.9978931376325174e-14,0.00021414362723008102,34,1095,False,True
21,33,-4274.725676483067,-3914.8329822410237,True,5.7589834003705734e-21,0.442787424536045,26,1095,True,True
22,32,-4274.657660088344,-3914.7649658463,True,6.678512351255199e-20,0.24895717511716114,27,1095,True,True
33,21,-4274.640457678374,-3914.747763436331,True,2.2114711249807384e-14,0.03925641589589636,38,1095,False,True
36,3,-4199.610439489828,-3914.695389881544,True,1.9849711490398908e-07,0.0012264566130826392,41,1095,False,True
9,42,-4259.541594334398,-3914.644429019106,True,1.2962623693978446e-21,0.002548865352373168,14,1095,False,True
32,22,-4274.401822691906,-3914.5091284498626,True,1.445531200739154e-14,0.04930670958867068,37,1095,False,True
37,3,-4204.289893665618,-3914.3763344150834,True,2.3353623908964994e-07,0.008281453904331017,42,1095,False,True
30,23,-4268.927919043698,-3914.0337344439054,True,1.1959055600050774e-14,0.003318808948639751,35,1095,False,True
12,40,-4263.8688021682565,-3913.973127210714,True,5.322880609947189e-23,0.0539197113273424,17,1095,True,True
17,37,-4273.855973940976,-3913.963279698932,True,1.7531531488870792e-22,0.38975342822722686,22,1095,True,True
41,12,-4268.402887538284,-3913.508702938491,True,2.3594985887232847e-11,0.003737912650320742,46,1095,False,True
14,40,-4273.400044726431,-3913.507350484387,True,1.1205327996576278e-21,0.40079969277403166,19,1095,True,True
41,10,-4258.394730047577,-3913.497564732285,True,1.4578556466676718e-08,0.003101538278442992,46,1095,False,True
34,20,-4273.215528058272,-3913.3228338162285,True,2.5946458244382757e-13,0.025577766735119457,39,1095,False,True
39,15,-4273.068838574842,-3913.1761443327982,True,3.103993104010394e-12,0.0013562220749442969,44,1095,False,True
6,17,-4118.083294428509,-3913.144399096235,True,5.410815705526476e-14,2.6367566557956607e-35,14,1095,False,True
15,39,-4272.840049932694,-3912.94735569065,True,2.0858649889688229e-22,0.42428639848357164,20,1095,True,True
42,9,-4257.523738403059,-3912.626573087767,True,8.929144984161081e-09,0.003481880924384956,47,1095,False,True
35,18,-4267.466410080428,-3912.5722254806356,True,4.070686867197362e-12,0.002125701132015678,40,1095,False,True
8,40,-4242.299214931363,-3912.3975785428233,True,2.652814273942301e-20,1.3509860073978224e-05,14,1095,False,True
33,1,-4172.064508538688,-3912.1420071416564,True,0.00281643030744747,0.019152054171636054,38,1095,False,True
34,19,-4266.9310451323,-3912.036860532507,True,8.483247621801686e-12,0.004269265636872382,39,1095,False,True
43,8,-4256.68147437925,-3911.7843090639585,True,2.7654594202398377e-09,0.002535756222184046,48,1095,False,True
40,13,-4266.525781988503,-3911.63159738871,True,1.0595475180345987e-10,0.0007335825005807215,45,1095,False,True
13,39,-4261.486420378275,-3911.590745420733,True,7.160946308764678e-23,0.03169048627576306,18,1095,False,True
42,11,-4266.382269584611,-3911.488084984818,True,6.066541355977013e-10,0.00504065333836919,47,1095,False,True
36,17,-4266.296079351637,-3911.401894751844,True,1.4697292442099783e-11,0.0008921585868111705,41,1095,False,True
29,26,-4276.192980771958,-3911.301776887664,True,7.784608784276132e-17,0.00032242100100424197,34,1095,False,True
35,6,-4206.17590236808,-3911.263833475294,True,8.872873740136887e-06,0.0012812341784674988,40,1095,False,True
28,25,-4266.148091218756,-3911.2539066189634,True,1.5501247880545912e-17,0.00044193658811633095,33,1095,False,True
21,34,-4276.003651735717,-3911.1124478514225,True,4.39120980361873e-21,0.4838321018477002,26,1095,True,True
28,27,-4275.978833587429,-3911.087629703135,True,1.265502035202301e-16,0.00043046958770094125,33,1095,False,True
38,16,-4270.873555194691,-3910.9808609526476,True,8.056514196907668e-12,0.003551678081468626,43,1095,False,True
25,31,-4280.758646632881,-3910.868933106337,True,1.3358560436971944e-21,0.10455208433061373,30,1095,True,True
37,17,-4270.684160600176,-3910.7914663581328,True,2.929873242306048e-11,0.004763414294304192,42,1095,False,True
40,14,-4270.541345184379,-3910.6486509423353,True,9.861034629105342e-13,0.0011746043334303698,45,1095,False,True
26,30,-4280.510229896423,-3910.6205163698787,True,2.117727002479844e-21,0.001163364121826843,31,1095,False,True
27,29,-4280.504393528303,-3910.6146800017586,True,9.096258757988709e-16,0.0003194384226107464,32,1095,False,True
36,2,-4190.427149352637,-3910.510609386603,True,4.3176891917401826e-07,0.0017892237505150285,41,1095,False,True
30,26,-4280.198675071247,-3910.3089615447025,True,4.627493794528189e-17,0.003955764506679417,35,1095,False,True
36,5,-4205.076967276046,-3910.1648983832606,True,5.482690420623142e-06,0.000667750976572641,41,1095,False,True
14,41,-4274.913224818163,-3910.022020933869,True,3.372793858064759e-21,0.36481428223922685,19,1095,True,True
8,41,-4244.895255339767,-3909.995109308976,True,1.3454141125163975e-19,9.121406440803925e-06,14,1095,False,True
37,2,-4194.906583552343,-3909.991533944059,True,4.139151254223556e-07,0.01087062539427797,42,1095,False,True
41,13,-4269.734840222797,-3909.8421459807537,True,9.660135871021408e-11,0.004345881509860085,46,1095,False,True
40,7,-4234.645180137614,-3909.742053391325,True,2.2375020226637817e-06,0.00019289918905536634,45,1095,False,True
10,43,-4264.601540477316,-3909.7073558775232,True,9.936912313449697e-22,0.04498426380600485,15,1095,False,True
12,41,-4264.491151546173,-3909.59696694638,True,3.8926255851320893e-22,0.04981915305499865,17,1095,False,True
27,28,-4274.408963518991,-3909.517759634697,True,3.448638803793043e-16,0.0002050245547747443,32,1095,False,True
37,5,-4209.417215939205,-3909.5066374041685,True,6.804800440555595e-06,0.0018451166246065923,42,1095,False,True
38,4,-4209.3488528586295,-3909.4382743235933,True,2.2700675743075564e-06,0.0018200075735562316,43,1095,False,True
11,42,-4264.260734191069,-3909.366549591276,True,3.8426965117922205e-22,0.04023702539605274,16,1095,False,True
24,32,-4279.047258045707,-3909.157544519163,True,1.0395811442968662e-23,0.1708415999476239,29,1095,True,True
19,36,-4274.026677635662,-3909.135473751368,True,2.942250312444464e-22,0.48354983620382996,24,1095,True,True
31,23,-4268.973242177121,-3909.080547935078,True,5.66682592182337e-14,0.0013878545727174013,36,1095,False,True
18,37,-4273.958150484712,-3909.066946600418,True,2.5619617582899152e-22,0.47166421410785997,23,1095,True,True
29,24,-4263.874088460089,-3908.9799038602964,True,8.230587041767075e-16,0.00023592078828262185,34,1095,False,True
23,33,-4278.767825108856,-3908.878111582312,True,4.568346584387015e-22,0.28927709776623045,28,1095,True,True
7,27,-4168.567367279743,-3908.6448658827117,True,2.903099554709654e-17,4.7931065611262166e-20,14,1095,False,True
22,33,-4273.463769362596,-3908.5725654783023,True,3.853298704193603e-20,0.2650796707631928,27,1095,True,True
20,35,-4273.378348655044,-3908.4871447707496,True,5.872192503933751e-23,0.4498473918774335,25,1095,True,True
9,43,-4258.2008824405,-3908.305207482958,True,3.003589842311792e-21,0.002342912459956114,14,1095,False,True
34,21,-4273.113865017002,-3908.2226611327083,True,3.620196990888342e-14,0.029220851544125116,39,1095,False,True
16,39,-4273.03647514122,-3908.1452712569258,True,2.558693009573731e-23,0.3983686439325106,21,1095,True,True
17,38,-4272.924982760401,-3908.0337788761067,True,1.1055238934787525e-23,0.39835301899683123,22,1095,True,True
33,22,-4272.814824137505,-3907.9236202532106,True,1.0574204075830548e-14,0.03861470145063911,38,1095,False,True
30,24,-4267.730996672111,-3907.838302430068,True,5.040151762047283e-16,0.00349367368357713,35,1095,False,True
41,14,-4272.662972316719,-3907.771768432425,True,2.3133675285194048e-12,0.00494547519229519,46,1095,False,True
15,40,-4272.63804865449,-3907.7468447701963,True,6.497515446011828e-22,0.3630746556777539,20,1095,True,True
32,23,-4272.474586460724,-3907.58338257643,True,2.908562998698281e-14,0.05165907883288044,37,1095,True,True
38,3,-4202.293721785418,-3907.3816528926322,True,2.3185498578152605e-07,0.007644869069379211,43,1095,False,True
13,40,-4262.18594035343,-3907.291755753637,True,1.3769011956753582e-22,0.033988960795904535,18,1095,False,True
28,29,-4282.082287643802,-3907.1940644750075,True,8.241549591576994e-16,0.0007212736713650193,33,1095,False,True
41,7,-4237.008659866769,-3907.1070234782296,True,3.1349185433826517e-06,0.0010287806515798096,46,1095,False,True
35,20,-4271.7347625261355,-3906.8435586418414,True,1.5747198744480172e-13,0.014223674691834996,40,1095,False,True
34,1,-4171.52573354087,-3906.6047225015877,True,0.0030217765587445887,0.014402968644070828,39,1095,False,True
42,12,-4266.40787708423,-3906.5151828421863,True,2.187188679900757e-11,0.003838449564683944,47,1095,False,True
42,10,-4256.395102049567,-3906.4994270920247,True,1.4666110073324225e-08,0.0030308604868915577,47,1095,False,True
6,18,-4116.311339678491,-3906.373934703966,True,3.1953478765363418e-16,1.7721945365229504e-35,14,1095,False,True
40,15,-4271.224339599294,-3906.3331357149996,True,3.4682740307319032e-12,0.0012837186927911388,45,1095,False,True
39,16,-4271.132062267423,-3906.240858383129,True,6.605425404508252e-12,0.001423595779187942,44,1095,False,True
43,9,-4255.816167135452,-3905.9204921779096,True,6.8454336723970925e-09,0.0023891733608453185,48,1095,False,True
36,18,-4265.495949093199,-3905.6032548511553,True,4.370147249652912e-12,0.0010292927856580994,41,1095,False,True
35,19,-4265.470671109818,-3905.5779768677744,True,5.353819726391425e-12,0.002160254224486798,40,1095,False,True
39,4,-4210.391146224717,-3905.48205804743,True,4.243102220238849e-06,0.00041083782791510073,44,1095,False,True
31,26,-4280.337430149223,-3905.4492069804282,True,1.2012533673765435e-16,0.0018571591227049746,36,1095,False,True
43,11,-4264.921508331396,-3905.028814089352,True,2.927342956482241e-10,0.0039306460299176095,48,1095,False,True
