year,n_obs,actual_chg_mean,fitted_chg_mean,bias_chg,mae_chg,rmse_chg,actual_level_mean,fitted_level_mean,bias_level,mae_level,rmse_level,mape_level_pct
2013,359,-0.007685567545963632,-0.006934759742152867,-0.0007508078038107648,0.016773305271074648,0.023458004944749467,1729.1850139275766,1729.1981699873388,-0.013156059762087911,0.2906215718965998,0.40672007603451016,0.016773273178335782
2014,365,-0.05301631493186501,-0.05073988978877042,-0.0022764251430945886,0.016145027843377395,0.0265407116149661,1636.6674520547945,1636.702801044542,-0.03534898974740042,0.256142736933572,0.4075111567484803,0.016146184273028923
2015,365,-0.04524292495496508,-0.044641067655035505,-0.0006018572999295789,0.029051067643142536,0.0439181123472592,1299.495287671233,1299.5059120110104,-0.010624339777507897,0.37789839025509314,0.5739115146812052,0.02905161286653461
2016,366,0.019023058820818263,0.01955454466453164,-0.0005314858437133805,0.029551071113594344,0.045819315158475184,1182.6832240437159,1182.6890317795023,-0.005807735786517244,0.34656550213214454,0.5328934088071754,0.029549403342450573
2017,365,0.012284853664934906,0.012300970859080499,-1.6117194145592616e-05,0.016533294830763795,0.02401828199474156,1282.5398630136986,1282.540112558672,-0.0002495449733954682,0.21141573347612305,0.30580392144125285,0.016532941741281434
2018,309,0.03656934464354728,0.035020995279909234,0.0015483493636380492,0.01606559841881871,0.022889929285720072,1397.33715210356,1397.315433976932,0.021718126627900663,0.22533889295917542,0.3229618734663372,0.016064976424250716
2019,87,0.0005204851258076194,0.0026053791677100617,-0.0020848940419024423,0.01148128449808632,0.014366068225300836,1384.200459770115,1384.2294749606476,-0.02901519053269677,0.15893880960439236,0.19888289017436464,0.01148139962127994
2020,366,-0.03582536138991024,-0.03671910130825655,0.0008937399183463081,0.0314177023381882,0.04679353177580275,1189.4686612021858,1189.4581774077103,0.0104837944754788,0.3705549961081043,0.5503735659271355,0.03141789286540301
2021,315,0.08704643663018298,0.08420085978541816,0.0028455768447648287,0.023178224419184632,0.035309784347976915,1376.5199365079366,1376.478528917565,0.041407590371552165,0.3217938788437261,0.5003194002317232,0.02317554034489678
