구분,정유사평균,SK에너지,GS칼텍스,HD현대오일뱅크,S-OIL,알뜰주유소,(알뜰-자영),자가상표
2026년07월10일,1884.04,1883.82,1885.99,1880.96,1885.63,1876.17,1843.49,1885.33
