date,유종,국내유가_원L,적정가격_미정책_원L,적정범위_미정책_하한_원L,적정범위_미정책_상한_원L,적정가격_정책적용_원L,적정범위_정책적용_하한_원L,적정범위_정책적용_상한_원L,정책효과_원L,미정책_vs_pred_gross_diff_원L,pred_gross,band_low,band_high,기준유류세_exVAT_원L,정책감면액_exVAT_원L,정책감면액_VAT포함참고_원L,정책적용_시프트_원L,유류세정책명,유류세인하율_pct,유류세정책_적용여부,최고가격제정책명,정유사공급가격상한_원L,최고가격제_적용여부,최고가격제_수치반영여부,정책적용여부_전체,그래프_핑크기간,정책라벨,selected_model_name,selected_band_coverage,fair_retail_direct,retail_gap_원L,미정책_valid,미정책_inside,미정책_above,미정책_below,정책적용_valid,정책적용_inside,정책적용_above,정책적용_below
2019-10-17,경유,1387.85,1394.6291269008505,1381.0924629788694,1403.764542576584,1394.6291269008505,1381.0924629788694,1403.764542576584,0.0,0.0,1394.6291269008505,1381.0924629788694,1403.764542576584,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1394.6291269008505,-6.779126900850542,True,True,False,False,True,True,False,False
2019-10-18,경유,1387.13,1395.4591872525275,1381.9225233305465,1404.594602928261,1395.4591872525275,1381.9225233305465,1404.594602928261,0.0,0.0,1395.4591872525275,1381.9225233305465,1404.594602928261,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1395.4591872525275,-8.32918725252739,True,True,False,False,True,True,False,False
2019-10-19,경유,1386.66,1393.5447636616543,1380.0080997396735,1402.6801793373882,1393.5447636616543,1380.0080997396735,1402.6801793373882,0.0,0.0,1393.5447636616543,1380.0080997396735,1402.6801793373882,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1393.5447636616543,-6.8847636616544605,True,True,False,False,True,True,False,False
2019-10-20,경유,1386.38,1392.3862635958612,1378.8495996738802,1401.5216792715948,1392.3862635958612,1378.8495996738802,1401.5216792715948,0.0,0.0,1392.3862635958612,1378.8495996738802,1401.5216792715948,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1392.3862635958612,-6.006263595861128,True,True,False,False,True,True,False,False
2019-10-21,경유,1386.24,1392.7189391147356,1379.1822751927546,1401.8543547904692,1392.7189391147356,1379.1822751927546,1401.8543547904692,0.0,0.0,1392.7189391147356,1379.1822751927546,1401.8543547904692,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1392.7189391147356,-6.478939114735567,True,True,False,False,True,True,False,False
2019-10-22,경유,1385.76,1392.538395336655,1379.001731414674,1401.6738110123886,1392.538395336655,1379.001731414674,1401.6738110123886,0.0,0.0,1392.538395336655,1379.001731414674,1401.6738110123886,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1392.538395336655,-6.778395336654967,True,True,False,False,True,True,False,False
2019-10-23,경유,1385.24,1392.7402570748088,1379.2035931528278,1401.8756727505424,1392.7402570748088,1379.2035931528278,1401.8756727505424,0.0,0.0,1392.7402570748088,1379.2035931528278,1401.8756727505424,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1392.7402570748088,-7.500257074808815,True,True,False,False,True,True,False,False
2019-10-24,경유,1384.93,1393.043255101997,1379.506591180016,1402.1786707777303,1393.043255101997,1379.506591180016,1402.1786707777303,0.0,0.0,1393.043255101997,1379.506591180016,1402.1786707777303,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1393.043255101997,-8.113255101996856,True,True,False,False,True,True,False,False
2019-10-25,경유,1384.57,1392.7285505210173,1379.1918865990365,1401.8639661967509,1392.7285505210173,1379.1918865990365,1401.8639661967509,0.0,0.0,1392.7285505210173,1379.1918865990365,1401.8639661967509,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1392.7285505210173,-8.158550521017332,True,True,False,False,True,True,False,False
2019-10-26,경유,1384.2,1389.782687859644,1376.246023937663,1398.9181035353777,1389.782687859644,1376.246023937663,1398.9181035353777,0.0,0.0,1389.782687859644,1376.246023937663,1398.9181035353777,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1389.782687859644,-5.582687859644011,True,True,False,False,True,True,False,False
2019-10-27,경유,1383.9,1388.1572552828372,1374.6205913608562,1397.2926709585709,1388.1572552828372,1374.6205913608562,1397.2926709585709,0.0,0.0,1388.1572552828372,1374.6205913608562,1397.2926709585709,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1388.1572552828372,-4.25725528283715,True,True,False,False,True,True,False,False
2019-10-28,경유,1383.83,1388.1891966220264,1374.6525327000454,1397.32461229776,1388.1891966220264,1374.6525327000454,1397.32461229776,0.0,0.0,1388.1891966220264,1374.6525327000454,1397.32461229776,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1388.1891966220264,-4.359196622026502,True,True,False,False,True,True,False,False
2019-10-29,경유,1383.52,1387.9054023135832,1374.3687383916022,1397.0408179893168,1387.9054023135832,1374.3687383916022,1397.0408179893168,0.0,0.0,1387.9054023135832,1374.3687383916022,1397.0408179893168,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1387.9054023135832,-4.385402313583199,True,True,False,False,True,True,False,False
2019-10-30,경유,1383.34,1387.9056177467703,1374.3689538247895,1397.041033422504,1387.9056177467703,1374.3689538247895,1397.041033422504,0.0,0.0,1387.9056177467703,1374.3689538247895,1397.041033422504,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1387.9056177467703,-4.565617746770613,True,True,False,False,True,True,False,False
2019-10-31,경유,1383.13,1388.023742280492,1374.4870783585109,1397.1591579562255,1388.023742280492,1374.4870783585109,1397.1591579562255,0.0,0.0,1388.023742280492,1374.4870783585109,1397.1591579562255,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1388.023742280492,-4.893742280491779,True,True,False,False,True,True,False,False
2019-11-01,경유,1382.59,1383.0972220406002,1369.5605581186192,1392.2326377163338,1383.0972220406002,1369.5605581186192,1392.2326377163338,0.0,0.0,1383.0972220406002,1369.5605581186192,1392.2326377163338,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1383.0972220406002,-0.5072220406002543,True,True,False,False,True,True,False,False
2019-11-02,경유,1382.22,1382.0546465370828,1368.5179826151018,1391.1900622128164,1382.0546465370828,1368.5179826151018,1391.1900622128164,0.0,0.0,1382.0546465370828,1368.5179826151018,1391.1900622128164,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1382.0546465370828,0.1653534629172099,True,True,False,False,True,True,False,False
2019-11-03,경유,1382.0,1380.9900314263405,1367.4533675043594,1390.125447102074,1380.9900314263405,1367.4533675043594,1390.125447102074,0.0,0.0,1380.9900314263405,1367.4533675043594,1390.125447102074,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1380.9900314263405,1.0099685736595347,True,True,False,False,True,True,False,False
2019-11-04,경유,1382.03,1381.566234950991,1368.02957102901,1390.7016506267246,1381.566234950991,1368.02957102901,1390.7016506267246,0.0,0.0,1381.566234950991,1368.02957102901,1390.7016506267246,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1381.566234950991,0.4637650490089982,True,True,False,False,True,True,False,False
2019-11-05,경유,1381.52,1381.613679294069,1368.077015372088,1390.7490949698026,1381.613679294069,1368.077015372088,1390.7490949698026,0.0,0.0,1381.613679294069,1368.077015372088,1390.7490949698026,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1381.613679294069,-0.0936792940690338,True,True,False,False,True,True,False,False
2019-11-06,경유,1381.18,1381.1866243295958,1367.6499604076148,1390.3220400053294,1381.1866243295958,1367.6499604076148,1390.3220400053294,0.0,0.0,1381.1866243295958,1367.6499604076148,1390.3220400053294,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1381.1866243295958,-0.0066243295957519,True,True,False,False,True,True,False,False
2019-11-07,경유,1380.76,1380.3614534686028,1366.8247895466218,1389.4968691443364,1380.3614534686028,1366.8247895466218,1389.4968691443364,0.0,0.0,1380.3614534686028,1366.8247895466218,1389.4968691443364,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1380.3614534686028,0.3985465313971872,True,True,False,False,True,True,False,False
2019-11-08,경유,1380.75,1379.217782736447,1365.681118814466,1388.3531984121803,1379.217782736447,1365.681118814466,1388.3531984121803,0.0,0.0,1379.217782736447,1365.681118814466,1388.3531984121803,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1379.217782736447,1.5322172635530933,True,True,False,False,True,True,False,False
2019-11-09,경유,1380.51,1378.4111568564194,1364.8744929344384,1387.546572532153,1378.4111568564194,1364.8744929344384,1387.546572532153,0.0,0.0,1378.4111568564194,1364.8744929344384,1387.546572532153,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1378.4111568564194,2.0988431435805524,True,True,False,False,True,True,False,False
2019-11-10,경유,1380.22,1377.3177079967286,1363.7810440747476,1386.4531236724622,1377.3177079967286,1363.7810440747476,1386.4531236724622,0.0,0.0,1377.3177079967286,1363.7810440747476,1386.4531236724622,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1377.3177079967286,2.902292003271441,True,True,False,False,True,True,False,False
2019-11-11,경유,1380.39,1377.254803189724,1363.718139267743,1386.3902188654577,1377.254803189724,1363.718139267743,1386.3902188654577,0.0,0.0,1377.254803189724,1363.718139267743,1386.3902188654577,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1377.254803189724,3.135196810276057,True,True,False,False,True,True,False,False
